key_id,target_sbox_index,repetition,key_guess,key_guess_hex,sample_count,sei,chi
1,5,58,13,d,238,0.004020725937433797,15.3109243697479
1,5,58,14,e,238,0.003702951768942871,14.100840336134453
1,5,58,15,f,238,0.005962679189322788,22.705882352941174
1,5,59,0,0,238,0.002643704540639785,10.0672268907563
1,5,59,1,1,238,0.002890862227243839,11.008403361344538
1,5,59,2,2,238,0.005821446225549043,22.168067226890756
1,5,59,3,3,238,0.003738260009886307,14.235294117647056
1,5,59,4,4,238,0.005750829743662171,21.899159663865547
1,5,59,5,5,238,0.004479733069698467,17.058823529411764
1,5,59,6,6,238,0.004868123720076265,18.53781512605042
1,5,59,7,7,238,0.0046562742744156475,17.731092436974787
1,5,59,8,8,238,0.0028202457453569657,10.739495798319325
1,5,59,9,9,238,0.00334986935950851,12.756302521008406
1,5,59,10,a,238,0.0039148012146034885,14.907563025210084
1,5,59,11,b,238,0.0017609985170538795,6.705882352941173
1,5,59,12,c,238,0.0028555539863004027,10.873949579831933
1,5,59,13,d,238,0.003138019913847892,11.949579831932773
1,5,59,14,e,238,0.003597027046112563,13.69747899159664
1,5,59,15,f,238,0.003455794082338817,13.159663865546216
1,5,60,0,0,238,0.0031027116729044554,11.815126050420167
1,5,60,1,1,238,0.003844184732716616,14.638655462184875
1,5,60,2,2,238,0.0032439446366782005,12.352941176470587
1,5,60,3,3,238,0.003349869359508509,12.756302521008402
1,5,60,4,4,238,0.0022553138902619858,8.588235294117641
1,5,60,5,5,238,0.003667643527999434,13.966386554621845
1,5,60,6,6,238,0.0031027116729044563,11.815126050420169
1,5,60,7,7,238,0.00352641056422569,13.428571428571427
1,5,60,8,8,238,0.0038441847327166153,14.638655462184872
1,5,60,9,9,238,0.0038794929736600528,14.773109243697482
1,5,60,10,a,238,0.002714321022526658,10.336134453781513
1,5,60,11,b,238,0.002537779817809476,9.663865546218485
1,5,60,12,c,238,0.0056802132617752975,21.630252100840334
1,5,60,13,d,238,0.0038794929736600528,14.773109243697482
1,5,60,14,e,238,0.002890862227243838,11.008403361344536
1,5,60,15,f,238,0.0019375397217710607,7.3781512605041994
1,5,61,0,0,238,0.002714321022526657,10.336134453781511
1,5,61,1,1,238,0.0023965468540357313,9.126050420168065
1,5,61,2,2,238,0.003914801214603488,14.90756302521008
1,5,61,3,3,238,0.0028908622272438384,11.008403361344536
1,5,61,4,4,238,0.0033145611185650715,12.621848739495793
1,5,61,5,5,238,0.0020787726855448063,7.915966386554622
1,5,61,6,6,238,0.0032439446366782,12.352941176470585
1,5,61,7,7,238,0.002537779817809476,9.663865546218485
1,5,61,8,8,238,0.0020787726855448054,7.915966386554619
1,5,61,9,9,238,0.002537779817809477,9.663865546218489
1,5,61,10,a,238,0.0033498693595085094,12.756302521008404
1,5,61,11,b,238,0.002749629263470093,10.470588235294114
1,5,61,12,c,238,0.002679012781583222,10.201680672268909
1,5,61,13,d,238,0.002008156203657934,7.647058823529412
1,5,61,14,e,238,0.0033498693595085094,12.756302521008404
1,5,61,15,f,238,0.003773568250829744,14.369747899159664
1,5,62,0,0,238,0.002643704540639785,10.0672268907563
1,5,62,1,1,238,0.0015844573123366989,6.033613445378149
1,5,62,2,2,238,0.0040207259374337966,15.310924369747898
1,5,62,3,3,238,0.0011607584210154643,4.4201680672268875
1,5,62,4,4,238,0.0016197655532801348,6.168067226890753
1,5,62,5,5,238,0.0019022314808276241,7.243697478991593
1,5,62,6,6,238,0.002890862227243838,11.008403361344536
1,5,62,7,7,238,0.002325930372148859,8.857142857142854
1,5,62,8,8,238,0.0032439446366782,12.352941176470585
1,5,62,9,9,238,0.0015138408304498268,5.76470588235294
1,5,62,10,a,238,0.0035970270461125626,13.697478991596638
1,5,62,11,b,238,0.0038794929736600515,14.773109243697476
1,5,62,12,c,238,0.0022553138902619866,8.588235294117645
1,5,62,13,d,238,0.0037382600098863072,14.235294117647058
1,5,62,14,e,238,0.0025730880587529125,9.798319327731091
1,5,62,15,f,238,0.0030674034319610193,11.68067226890756
1,5,63,0,0,238,0.0017609985170538801,6.705882352941176
1,5,63,1,1,238,0.004267883624037851,16.252100840336137
1,5,63,2,2,238,0.0051505896476237555,19.613445378151262
1,5,63,3,3,238,0.00250247157686604,9.52941176470588
1,5,63,4,4,238,0.0013726078666760817,5.226890756302519
1,5,63,5,5,238,0.003314561118565073,12.621848739495798
1,5,63,6,6,238,0.003632335287055999,13.831932773109244
1,5,63,7,7,238,0.0029261704681872746,11.142857142857142
1,5,63,8,8,238,0.005291822611397499,20.151260504201677
1,5,63,9,9,238,0.002573088058752913,9.798319327731093
1,5,63,10,a,238,0.0023612386130922956,8.991596638655462
1,5,63,11,b,238,0.004020725937433798,15.310924369747903
1,5,63,12,c,238,0.0036676435279994354,13.96638655462185
1,5,63,13,d,238,0.002820245745356966,10.739495798319327
1,5,63,14,e,238,0.002890862227243839,11.008403361344538
1,5,63,15,f,238,0.002714321022526657,10.336134453781511
1,5,64,0,0,238,0.0022906221312054224,8.722689075630248
1,5,64,1,1,238,0.0038088764917731787,14.504201680672265
1,5,64,2,2,238,0.005892062707435915,22.436974789915965
1,5,64,3,3,238,0.00334986935950851,12.756302521008406
1,5,64,4,4,238,0.0024671633359226036,9.394957983193274
1,5,64,5,5,238,0.005044664924793447,19.210084033613445
1,5,64,6,6,238,0.005644905020831863,21.495798319327733
