experiment_id,campaign_partition,batch_index,batch_role,campaign_arm,objective,recommendation_mode,recommendation_candidate_id,recommendation_rank,safety_regime,target_sbox,target_sbox_index,key_id,session_id,source_healthy_trace_id,fault_model,nominal_target_center_sample,timing_offset_samples,first_pulse_nominal_sample,width_samples,strength,repeat,repeat_spacing_samples,plaintext_hex,healthy_ciphertext_hex,response_received,faulty_ciphertext_hex,ciphertext_equal,ciphertext_hamming_distance,trace_mean,trace_std,trace_peak_to_peak,trace_max_absolute,trace_high_frequency_energy,target_window_energy,pulse_window_energy,saturation_fraction,p_missed,p_clean_target_ineffective,p_clean_target_effective,p_off_target,p_multi_hit,p_invalid_reset,predicted_category,prediction_confidence,p_clean_target,p_attack_unusable,public_objective_score
23627,closed_loop,3,confirmation,guided_explore,SHFA,explore,34850,7,,S0,0,7,1,731,random_and_4,4083.0,-0.6014177183607935,4082.3985822816394,1.141381503402917,0.5162758832621648,1,3.232733264399747,842d628250027bd8,0d4ccaec68002a23,True,0d4ccaec68002123,False,3.0,0.11886339020566083,1.1282303293076366,6.466382265090942,4.014921188354492,1.4670501762443127,1.5500075200945211,0.8309564174471226,0.006756756756756757,2.322693258007355e-05,9.875019324978106e-05,0.9009241159816936,0.02164396659652021,0.07728951327538587,2.042702057040036e-05,clean_target_effective,0.9009241159816936,0.9010228661749434,0.09897713382505655,0.0006240509699531869
23628,closed_loop,3,confirmation,guided_exploit,SEFA,exploit,36989,10,,S0,0,6,3,999,random_and_4,4083.0,0.19815577052869443,4083.1981557705285,2.0372113454238265,0.9928171456203251,1,1.9112924408706935,4dfc3a96358c343a,dcef3ec9519c6b76,True,dcef3ec9519c6b76,True,0.0,-0.01730221265775932,1.0573366002928104,6.335860252380371,3.7896993160247803,1.3548998748326604,0.5780072923393514,0.7701591987978172,0.0,0.1335457799591312,0.8252219415299817,0.00016781888640260745,0.01632014559936829,0.02472255467461752,2.1759350498406933e-05,clean_target_ineffective,0.8252219415299817,0.8253897604163843,0.1746102395836154,0.00016781888640260745
23629,closed_loop,3,confirmation,baseline_random,SHFA,,-1,-1,,S0,0,7,2,359,random_and_4,4083.0,1.7361540618153364,4084.7361540618153,4.0224657574112666,0.7157812802936709,1,2.2116759025250774,f89687cc53511f94,976b4b933516afb6,True,976b4b933516acb6,False,2.0,0.12373376845042347,0.7837030952609767,3.8118098974227905,1.9350558519363403,0.4449763675196182,0.8074969028462697,1.0035026627535273,0.0,4.044037848519409e-05,9.401712623537718e-05,0.8894144073094395,0.031516158154435286,0.07882591284320452,0.00010906418820002133,clean_target_effective,0.8894144073094395,0.8895084244356749,0.11049157556432503,0.0005941454039969083
23630,closed_loop,3,confirmation,guided_exploit,SEFA,exploit,28748,18,,S5,5,6,0,1019,random_and_4,4128.0,0.2527269125573319,4128.252726912558,3.1616345338171694,1.211341650007348,1,2.867659416486073,ca636370c2ea2ee5,12ab8572cd9ff4c2,True,12ab8572cd94f4c2,False,3.0,0.09319386139788942,1.0714883328323899,5.881181001663208,2.946019411087036,1.5800940150035103,2.4307335329738957,3.303055339910806,0.0,2.7388011881856527e-06,3.898015587822234e-05,0.8256905140750356,0.01846290042641903,0.1557679303622105,3.693617926855871e-05,clean_target_effective,0.8256905140750356,0.8257294942309138,0.1742705057690863,0.8256905140750356
23631,closed_loop,3,confirmation,safety_control,CONTROL,,-1,-1,neighbor_control,S5,5,6,2,706,random_and_4,4128.0,-11.895203879739892,4116.10479612026,0.9266324772544634,0.899442504381144,2,4.72725192701103,2fc2fdbe55ce9701,20d014951a08d8fa,True,20d014951d08d8fa,False,3.0,0.09875475630365513,1.0183181645259398,5.337522506713867,3.5385570526123047,0.8186228644808433,0.816652051980208,0.3130230919897313,0.0,1.7704794057654511e-06,1.0451127521278877e-07,0.003504784513146128,0.7480276447394892,0.2484488303072318,1.686544945186181e-05,off_target,0.7480276447394892,0.0035048890244213406,0.9964951109755786,6.605719229692685e-07
23632,closed_loop,3,confirmation,guided_exploit,SEFA,exploit,25782,4,,S0,0,7,2,825,random_and_4,4083.0,-0.9206776901607268,4082.0793223098394,1.3125044859932808,1.2921608009816412,1,3.766443835091452,3b4f1f7d322e5342,0b0c0b7cf43178b3,True,0b0c0b7cf43175b3,False,3.0,0.04363673196545475,0.9671713771039836,4.449829816818237,2.353837013244629,0.8250426532030173,0.5804489048648936,0.777638055552961,0.0,4.5854617953896944e-06,4.789725878138799e-05,0.74727541715799,0.05837654577896783,0.19427169173783979,2.3862604625741824e-05,clean_target_effective,0.74727541715799,0.7473233144167714,0.25267668558322876,0.74727541715799
23633,closed_loop,3,confirmation,guided_exploit,SHFA,exploit,38665,7,,S5,5,6,3,163,random_and_4,4128.0,-0.2740278256831046,4127.725972174317,2.6958628884942666,0.516228947497951,1,1.625796486735458,95c33286b256beed,b91c4520af64ff1a,True,b91c4520af64ff1a,True,0.0,0.08338005861033043,1.107597400160093,5.504429578781128,3.0863404273986816,1.300912247849731,1.2585293417482473,1.356370480306113,0.0,0.3654123628795807,0.6023525675833052,0.0002530155048080889,0.016433082552469523,0.015493618830664265,5.5352649172292454e-05,clean_target_ineffective,0.6023525675833052,0.6026055830881133,0.3973944169118867,0.0007401071844898928
23634,closed_loop,3,confirmation,guided_explore,SIFA,explore,21001,6,,S0,0,7,0,874,random_and_4,4083.0,-1.4164366395971142,4081.583563360403,2.6918149646962397,0.36822072642574893,2,1.241524004571509,7b58081d5e8fcdd9,77ad912b764da807,True,77ad912b764dae07,False,2.0,0.04178398059102128,1.232491614669628,7.761434078216553,4.594390392303467,1.1646461257898222,2.2796577631641415,2.6997503296210397,0.013513513513513514,3.518142827775685e-05,0.00019367062852363085,0.7953016561368843,0.07652312217337666,0.12784040595465174,0.00010596367828605684,clean_target_effective,0.7953016561368843,0.7954953267654079,0.2045046732345922,0.00019367062852363085
23635,closed_loop,3,confirmation,baseline_random,SIFA,,-1,-1,,S0,0,6,2,451,random_and_4,4083.0,-1.6640417020450926,4081.335958297955,3.4270970949501027,0.5103854229973033,2,4.372513182913369,b7be5b766cbcf822,28c3f7a63f03133b,True,28c3f7a63f03103b,False,2.0,-0.08265713870374335,0.9564326558151702,5.0725998878479,2.901768445968628,0.9637542926448788,1.5617977800308602,1.6071075902869723,0.0,5.7283629705492435e-06,6.721401649150258e-05,0.796389853349515,0.07392927496472179,0.12956168142052257,4.6247885778533475e-05,clean_target_effective,0.796389853349515,0.7964570673660064,0.20354293263399345,6.721401649150258e-05
23636,closed_loop,3,confirmation,guided_exploit,SEFA,exploit,28093,10,,S5,5,7,2,159,random_and_4,4128.0,0.032391682973079546,4128.032391682973,3.0500380995689604,0.8483065413391708,1,2.6035484696175817,f7fede1969ac3967,6236a09a8c47414b,True,6236a09a8c4e414b,False,2.0,-0.0640087421909541,1.0356362089260818,7.268626928329468,4.373761177062988,1.2229819245828641,3.550243028123762,4.74061586083314,0.006756756756756757,1.5655881687173122e-05,0.00015519919002006017,0.8685093434782137,0.018703661177117303,0.11257120927507536,4.49309978863732e-05,clean_target_effective,0.8685093434782137,0.8686645426682338,0.13133545733176621,0.8685093434782137
23637,closed_loop,3,confirmation,baseline_random,SHFA,,-1,-1,,S0,0,7,3,700,random_and_4,4083.0,-2.0492688170214817,4080.9507311829784,3.1277754470158023,0.9203543130260156,2,2.106347820062639,25034d5ddc57889b,3d40a284bae67c67,True,3d40a284bae67c67,True,0.0,-0.125432072935714,0.946847339168809,4.557281494140625,2.557147979736328,0.7083798265183051,2.15146235109671,2.270329484920516,0.0,0.13906177741215406,0.73076510052186,0.00013478807103282643,0.0702686409077152,0.05963225446013204,0.00013743862710584916,clean_target_ineffective,0.73076510052186,0.7308998885928928,0.26910011140710716,0.0003943177208710711
23638,closed_loop,3,confirmation,guided_exploit,SEFA,exploit,27308,9,,S5,5,6,1,621,random_and_4,4128.0,-0.22095521084735564,4127.779044789153,0.6088025664144724,0.8001762119792555,1,5.0971891844261,aa30a6a73fbe0507,42b6c6f269e4efb6,True,42b6c6f269e0efb6,False,1.0,0.10620522321944402,1.0154519611786745,5.425685405731201,3.12958025932312,0.8682266731788838,0.8103964961212639,0.9562905906295922,0.0,0.00011778461700735525,0.0004186107053589753,0.9249917843949206,0.04239829957961221,0.03203831594755618,3.520475554484344e-05,clean_target_effective,0.9249917843949206,0.9254103951002796,0.0745896048997206,0.9249917843949206
23639,closed_loop,3,confirmation,guided_exploit,SHFA,exploit,26123,15,,S0,0,6,3,610,random_and_4,4083.0,-0.22958822112368046,4082.770411778876,2.4467302901642047,0.4930769442852418,1,3.8447219045754717,4a738416d2bbb30e,779668716009a733,True,779668716009a733,True,0.0,0.3030965910041453,0.9714541820404137,4.746730804443359,3.2567620277404785,0.5133239739680854,0.1543953102485589,0.17628773936683356,0.0,0.3243179446061187,0.646709358255059,0.00010216197729694082,0.009979691098495405,0.018858302804644556,3.254125838546675e-05,clean_target_ineffective,0.646709358255059,0.646811520232356,0.3531884797676441,0.0002988749031578628
23640,closed_loop,3,confirmation,guided_explore,SHFA,explore,32895,3,,S5,5,6,1,951,random_and_4,4128.0,-0.30072278881687414,4127.6992772111835,1.49516313182906,0.9136016367997029,1,5.385994565380349,0c0665ff402e0f39,d5f021f52ff934ed,True,d5f021f52ff134ed,False,1.0,-0.04439208688013054,0.9708726978534907,5.774893522262573,3.550675392150879,0.4520642802342181,2.9852792295036084,3.8599359263085273,0.0,3.843264317221536e-05,0.00024309039816805555,0.9508528580623412,0.02102679047780937,0.027813678632404647,2.5149786104352805e-05,clean_target_effective,0.9508528580623412,0.9510959484605093,0.04890405153949058,0.0015357231623747665
23641,closed_loop,3,confirmation,guided_exploit,SEFA,exploit,17518,4,,S5,5,6,2,330,random_and_4,4128.0,0.4214532737308643,4128.421453273731,0.9712830025740444,1.786997963293917,1,2.300198087779621,581212155e20b906,649b1b7a14440264,True,649b1b7a14460264,False,1.0,-0.002015589483120051,0.9473955695207918,4.382434368133545,2.315803289413452,1.666453211846359,0.8083697012727317,0.6429691342377285,0.0,1.7749895986206668e-05,0.00047978311371707407,0.7839684077928992,0.056109696082140705,0.15936776953079412,5.6593584462544366e-05,clean_target_effective,0.7839684077928992,0.7844481909066163,0.2155518090933836,0.7839684077928992
23642,closed_loop,3,confirmation,guided_exploit,SHFA,exploit,35395,18,,S5,5,7,0,444,random_and_4,4128.0,-0.45804431253811706,4127.541955687462,2.2471703985585703,0.28096301202044877,2,1.4342395211763668,d5ac79f0e47ae9df,f5c9e44a494a7966,True,f5c9e44a494a7966,True,0.0,0.02010480300177241,0.9808038278805561,5.326906681060791,2.9091315269470215,0.7655250283985108,2.8842241194374476,3.502710265875643,0.0,0.13415557686855298,0.8043341114262459,0.0003937511040865014,0.03519440506968966,0.025823928598255545,9.822693316936774e-05,clean_target_ineffective,0.8043341114262459,0.8047278625303323,0.19527213746966754,0.0011517422620533596
23643,closed_loop,3,confirmation,guided_exploit,SEFA,exploit,19560,3,,S5,5,7,0,181,random_and_4,4128.0,-0.3235781092607537,4127.676421890739,1.1083786892960459,1.3066239272456093,1,2.328815250820984,31712fc05df63cca,efcddad7bc932719,True,efcddad7bc932719,True,0.0,-0.04628590434613462,1.0014956188015038,6.081201791763306,3.1840431690216064,0.9323472018790359,2.077882115047486,2.4697191088459527,0.0,0.08865175667882724,0.8375676729179754,0.00033814957655582103,0.02381119180065103,0.0495726114368171,5.861758917319439e-05,clean_target_ineffective,0.8375676729179754,0.8379058224945313,0.16209417750546856,0.00033814957655582103
23644,closed_loop,3,confirmation,guided_exploit,SIFA,exploit,29287,4,,S0,0,7,0,45,random_and_4,4083.0,-1.0171486557056286,4081.9828513442944,1.56812325346045,0.16344830595018053,2,2.5259557716328964,7841d3b1294c4d4d,8aa2d8e0bb2d2f20,True,8aa2d8e0bb2d2420,False,3.0,0.1096520709075235,1.2672195979051688,8.567709922790527,5.739459037780762,0.937648475828148,1.0943334971541456,1.1420803647063567,0.013513513513513514,4.196841491425566e-06,2.5987770266693172e-05,0.7843393808564071,0.05664649816491088,0.15895621181324993,2.7724553674076717e-05,clean_target_effective,0.7843393808564071,0.7843653686266738,0.2156346313733263,2.5987770266693172e-05
23645,closed_loop,3,confirmation,baseline_random,SEFA,,-1,-1,,S5,5,6,3,509,random_and_4,4128.0,-0.1324149463941402,4127.867585053606,3.598902685930605,0.7893184840255224,1,4.406063088593703,c6a06e4d11e0e2b7,39e9ae68ca827f4e,True,39e9ae68ca8f7f4e,False,3.0,0.02269597358787684,1.1664949070650632,6.244213104248047,3.7223591804504395,2.276103626198057,1.0495361321962517,1.2685989408948446,0.0,7.114582074395603e-06,7.320416179547513e-05,0.6871205226793531,0.08462215317954527,0.22814646165773322,3.054373949855142e-05,clean_target_effective,0.6871205226793531,0.6871937268411485,0.31280627315885146,0.6871205226793531
23646,closed_loop,3,confirmation,guided_explore,SHFA,explore,26580,9,,S0,0,7,1,619,random_and_4,4083.0,0.10150155666907118,4083.101501556669,2.4138221517674596,0.8745455810290277,1,5.037416335518323,b512fe22cd640f43,1f9d3455194f7067,True,1f9d3455194f7167,False,1.0,-0.02628325928349482,0.9947754167070085,5.084913492202759,2.699432611465454,0.7676693704731298,0.6815883249099666,0.6923181696720605,0.0,0.0001267895982626335,0.0008718500177697181,0.9280995684336052,0.03930419480669241,0.031523033859789655,7.456328388034505e-05,clean_target_effective,0.9280995684336052,0.9289714184513749,0.07102858154862506,0.00549979108528573
23647,closed_loop,3,confirmation,baseline_random,SHFA,,-1,-1,,S0,0,6,0,260,random_and_4,4083.0,0.027243984803108745,4083.027243984803,2.9693828610554904,0.7819586995228214,1,2.549998030308178,7a78a6a723d3f26b,3a781f3dd41c6692,True,3a781f3dd41c6692,True,0.0,-0.04908981284343345,0.8722643170156897,3.7471394538879395,2.0123703479766846,0.9759335450077483,1.010076799575803,0.9804986662087113,0.0,0.14683651245646165,0.8150451718200151,0.0002683717471023575,0.026320925781406473,0.011467525111857255,6.149308315717703e-05,clean_target_ineffective,0.8150451718200151,0.8153135435671175,0.18468645643288253,0.0007850594066101211
