batch_index,campaign_arm,target_sbox,objective,recommendation_candidate_id,recommendation_rank,selection_count,mean_public_objective_score,mean_p_clean_target_ineffective,mean_p_clean_target_effective
1,guided_exploit,S0,SIFA,20436,17,9,0.30247011408403024,0.30247011408403024,0.4973728732094127
1,guided_exploit,S0,SIFA,21042,21,19,0.3778504796660852,0.3778504796660852,0.38784918966168636
1,guided_exploit,S0,SIFA,21575,2,15,0.279705785115718,0.279705785115718,0.5662828573337669
1,guided_exploit,S0,SIFA,23101,16,26,0.2716995436582227,0.2716995436582227,0.46055005879316774
1,guided_exploit,S0,SIFA,23271,18,5,0.15923352775311317,0.15923352775311317,0.5647858949857009
1,guided_exploit,S0,SIFA,24094,13,44,0.2848597678558632,0.2848597678558632,0.5435205701398588
1,guided_exploit,S0,SIFA,24614,23,19,0.1696219969080891,0.1696219969080891,0.5126159865215246
1,guided_exploit,S0,SIFA,24853,15,36,0.15516811538407557,0.15516811538407557,0.6923074795873543
1,guided_exploit,S0,SIFA,25636,11,30,0.418611080325179,0.418611080325179,0.3681442332871623
1,guided_exploit,S0,SIFA,28652,12,20,0.26521456052565295,0.26521456052565295,0.6000179572076163
1,guided_exploit,S0,SIFA,29272,22,36,0.3385172462722685,0.3385172462722685,0.394699914226984
1,guided_exploit,S0,SIFA,29287,4,28,0.3567894659761749,0.3567894659761749,0.43842992979034495
1,guided_exploit,S0,SIFA,30863,10,44,0.3388140407826166,0.3388140407826166,0.45214923503380133
1,guided_exploit,S0,SIFA,32948,24,10,0.2042035042187634,0.2042035042187634,0.2856037923163969
1,guided_exploit,S0,SIFA,32984,9,15,0.47345215733070506,0.47345215733070506,0.36449799447906306
1,guided_exploit,S0,SIFA,33176,6,4,0.16172656054728018,0.16172656054728018,0.5525179634836768
1,guided_exploit,S0,SIFA,36077,19,11,0.42284033521228576,0.42284033521228576,0.4020327842834005
1,guided_exploit,S0,SIFA,36514,20,11,0.33630143344464974,0.33630143344464974,0.39906501410567397
1,guided_exploit,S0,SIFA,36573,8,3,0.46951544612189383,0.46951544612189383,0.18123289433647596
1,guided_exploit,S0,SIFA,37516,5,23,0.2791452443718493,0.2791452443718493,0.46287581222416485
1,guided_exploit,S0,SIFA,38461,7,15,0.4103074589019193,0.4103074589019193,0.28633301826742635
1,guided_exploit,S0,SIFA,39022,1,13,0.1818390680073207,0.1818390680073207,0.5649714037126675
1,guided_exploit,S5,SEFA,17518,4,13,0.5236138719646943,0.19009167163311055,0.5236138719646943
1,guided_exploit,S5,SEFA,19560,3,39,0.5910207766615329,0.22959944135681093,0.5910207766615329
1,guided_exploit,S5,SEFA,22093,24,110,0.5085553555878068,0.31711824986456066,0.5085553555878068
1,guided_exploit,S5,SEFA,22314,14,18,0.4281833331016405,0.3736849042970419,0.4281833331016405
1,guided_exploit,S5,SEFA,22398,22,18,0.5196470463024654,0.27156523930410764,0.5196470463024654
1,guided_exploit,S5,SEFA,23304,8,15,0.6334662755020791,0.18824187973918752,0.6334662755020791
1,guided_exploit,S5,SEFA,24409,11,30,0.3135812441468343,0.4561820172834288,0.3135812441468343
1,guided_exploit,S5,SEFA,24815,7,23,0.5088423426987289,0.2809357616173261,0.5088423426987289
1,guided_exploit,S5,SEFA,27308,9,10,0.3431164893307672,0.466784084132746,0.3431164893307672
1,guided_exploit,S5,SEFA,27360,6,13,0.4668530798199167,0.3726305027152123,0.4668530798199167
1,guided_exploit,S5,SEFA,27591,2,13,0.5409665070586945,0.3184092403745878,0.5409665070586945
1,guided_exploit,S5,SEFA,28093,10,5,0.5647180466701032,0.1588549704179588,0.5647180466701032
1,guided_exploit,S5,SEFA,28748,18,20,0.43014811617287263,0.37091991067817576,0.43014811617287263
1,guided_exploit,S5,SEFA,28917,5,17,0.6128270439819941,0.1809353187048394,0.6128270439819941
1,guided_exploit,S5,SEFA,30370,20,15,0.2940508481740859,0.5073653218340662,0.2940508481740859
1,guided_exploit,S5,SEFA,30739,21,19,0.5057239098430731,0.31099490708108185,0.5057239098430731
1,guided_exploit,S5,SEFA,31397,16,32,0.4936140204635848,0.2886242451613066,0.4936140204635848
1,guided_exploit,S5,SEFA,31422,19,10,0.5433198409882272,0.2181448465173977,0.5433198409882272
1,guided_exploit,S5,SEFA,32607,13,17,0.45694062541187325,0.33388625011941375,0.45694062541187325
1,guided_exploit,S5,SEFA,32742,23,19,0.3602376431875138,0.36811245660773695,0.3602376431875138
1,guided_exploit,S5,SEFA,33392,17,11,0.6652730689336412,0.20788693395582075,0.6652730689336412
1,guided_exploit,S5,SEFA,37288,12,12,0.471844718258222,0.33914091021409226,0.471844718258222
1,guided_exploit,S5,SEFA,38093,15,32,0.3947961908571963,0.3296282775889405,0.3947961908571963
1,guided_exploit,S5,SEFA,38548,1,14,0.6136371516429351,0.23321567282088496,0.6136371516429351
1,guided_exploit,S5,SHFA,15290,23,56,0.0006446748459531684,0.2526082305688436,0.5150377900443929
1,guided_exploit,S5,SHFA,19705,14,10,0.0007423456705867108,0.30474855098751485,0.4842473094238759
1,guided_exploit,S5,SHFA,23000,6,54,0.000839519156404758,0.2576200887288273,0.5738065287689287
1,guided_exploit,S5,SHFA,25687,21,54,0.001355373967407419,0.2723701687635391,0.5175062434825528
1,guided_exploit,S5,SHFA,26250,10,7,0.0010453002261676496,0.3119681925240584,0.5258214848633401
1,guided_exploit,S5,SHFA,26379,17,10,0.0008718182195497012,0.503705191835757,0.33274481417252966
1,guided_exploit,S5,SHFA,26760,20,17,0.0005519108454793203,0.22414892232922393,0.5817004558985652
1,guided_exploit,S5,SHFA,27705,11,13,0.0004899668348876845,0.38229745031778456,0.38179971790176864
1,guided_exploit,S5,SHFA,27708,19,26,0.0006931425925357103,0.36180939955195657,0.4514815386487209
1,guided_exploit,S5,SHFA,28097,16,27,0.001286464205821708,0.2954937399826379,0.5310661182734245
1,guided_exploit,S5,SHFA,29021,9,13,0.0007432575743862795,0.35613818489278654,0.4752262104314422
1,guided_exploit,S5,SHFA,29132,3,4,0.0005638139384147867,0.3504577032507974,0.423810255454534
1,guided_exploit,S5,SHFA,33090,8,1,0.0010521762148348178,0.00016652132502071842,0.9392465189809271
1,guided_exploit,S5,SHFA,33422,2,5,0.0004878968984554499,0.4824813897635375,0.3715704835447378
1,guided_exploit,S5,SHFA,34182,24,15,0.00090833830807017,0.27016287789022936,0.542265358722711
1,guided_exploit,S5,SHFA,34791,5,10,0.0006605111784685883,0.4952946782920713,0.27035440211991435
1,guided_exploit,S5,SHFA,35146,22,19,0.0015111899697229784,0.31027494930761784,0.4581381861371745
1,guided_exploit,S5,SHFA,35395,18,10,0.0007812889875616411,0.49021940791724317,0.34061486097462973
1,guided_exploit,S5,SHFA,35440,15,45,0.000867839829913598,0.29642825369634174,0.5321641536058505
1,guided_exploit,S5,SHFA,36064,12,22,0.0008540469524386719,0.4599212453048984,0.3787284803309076
1,guided_exploit,S5,SHFA,38279,4,3,0.001858299869197359,0.27212174844669523,0.6160712745629552
1,guided_exploit,S5,SHFA,38665,7,7,0.0009937856943256944,0.6300749764063462,0.13099148272740452
1,guided_exploit,S5,SHFA,38889,13,22,0.000735144827279167,0.14708779731280333,0.6158224526907943
1,guided_exploit,S5,SIFA,6106,16,2,1.5006830708512925e-05,1.5006830708512925e-05,0.4116417619528141
1,guided_exploit,S5,SIFA,6840,24,2,0.00015689779617786943,0.00015689779617786943,0.8478368661948847
1,guided_exploit,S5,SIFA,18781,20,59,0.2857106576789299,0.2857106576789299,0.4461800959913264
1,guided_exploit,S5,SIFA,20308,15,17,0.22978456781550863,0.22978456781550863,0.6258136035074588
1,guided_exploit,S5,SIFA,20625,3,10,0.29241393477458427,0.29241393477458427,0.44658824556148147
1,guided_exploit,S5,SIFA,23137,19,16,0.47906829853471117,0.47906829853471117,0.2054445996778651
1,guided_exploit,S5,SIFA,27057,10,5,0.17473232497744545,0.17473232497744545,0.42195980208938594
1,guided_exploit,S5,SIFA,27114,7,8,0.2837741526041612,0.2837741526041612,0.5041649410946303
1,guided_exploit,S5,SIFA,27922,12,136,0.2945632053812708,0.2945632053812708,0.47671476278982916
1,guided_exploit,S5,SIFA,30799,14,15,0.3450130519417209,0.3450130519417209,0.4223641308175671
1,guided_exploit,S5,SIFA,30952,13,11,0.19634362884360054,0.19634362884360054,0.5006694443346539
1,guided_exploit,S5,SIFA,31172,17,31,0.3297922026057492,0.3297922026057492,0.4470369215214766
1,guided_exploit,S5,SIFA,31936,6,23,0.29694061934664423,0.29694061934664423,0.34490804044723633
1,guided_exploit,S5,SIFA,32050,18,23,0.3143771271539721,0.3143771271539721,0.32696991300627226
1,guided_exploit,S5,SIFA,32610,9,9,0.34600363819066776,0.34600363819066776,0.4467603739353749
1,guided_exploit,S5,SIFA,34088,2,6,0.2870274873458423,0.2870274873458423,0.5555634778765475
1,guided_exploit,S5,SIFA,34092,21,34,0.2595325129545258,0.2595325129545258,0.38783617754614497
1,guided_exploit,S5,SIFA,34437,11,25,0.30717426728641,0.30717426728641,0.5019583243243811
1,guided_exploit,S5,SIFA,35574,23,8,0.3905233676249558,0.3905233676249558,0.4257389136677156
1,guided_exploit,S5,SIFA,35746,5,28,0.4003792786741921,0.4003792786741921,0.3377432462185042
1,guided_exploit,S5,SIFA,36042,4,21,0.378291026316067,0.378291026316067,0.3434983292363915
1,guided_exploit,S5,SIFA,36144,8,6,0.1289515590394002,0.1289515590394002,0.40297322178155087
1,guided_exploit,S5,SIFA,37579,22,14,0.5600270669586376,0.5600270669586376,0.1702161303523642
1,guided_exploit,S5,SIFA,38130,1,16,0.23030013781922798,0.23030013781922798,0.6018494390240106
1,guided_explore,S0,SEFA,15214,12,9,0.4974005791208361,0.24652252856347243,0.4974005791208361
1,guided_explore,S0,SEFA,17083,7,5,0.4860893715212192,0.31509409400016514,0.4860893715212192
1,guided_explore,S0,SEFA,18832,3,20,0.6249137235015472,0.15405270450863878,0.6249137235015472
1,guided_explore,S0,SEFA,19686,9,5,0.6507068995456462,0.1449311780192532,0.6507068995456462
1,guided_explore,S0,SEFA,19742,11,8,0.4753063624502203,0.30064194082096607,0.4753063624502203
1,guided_explore,S0,SEFA,20007,6,104,0.4440473289120747,0.29197332962947375,0.4440473289120747
1,guided_explore,S0,SEFA,24444,10,7,0.4547318430298955,0.3382280658286031,0.4547318430298955
1,guided_explore,S0,SEFA,25817,2,3,0.3239275254899181,0.5227279269762494,0.3239275254899181
1,guided_explore,S0,SEFA,25899,5,10,0.5274597525265501,0.32589983286987023,0.5274597525265501
1,guided_explore,S0,SEFA,25912,1,2,0.469264813644882,0.3913661168849017,0.469264813644882
1,guided_explore,S0,SEFA,28070,8,35,0.5385470001120001,0.2971342451210079,0.5385470001120001
1,guided_explore,S0,SEFA,30632,4,2,0.41130756081507763,0.3632737769767519,0.41130756081507763
1,guided_explore,S0,SHFA,22499,3,7,0.0006302753285858028,0.44971445015475486,0.3143441485119249
1,guided_explore,S0,SHFA,23108,2,79,0.0010745649042263044,0.257739272774528,0.5703197202192363
1,guided_explore,S0,SHFA,26506,12,3,0.0010633656216848424,0.24228746625931216,0.5453937091001358
1,guided_explore,S0,SHFA,26580,9,19,0.0008033697913018263,0.4022758655233593,0.4080221691968135
1,guided_explore,S0,SHFA,27705,11,11,0.0004904437391760956,0.3122310715123851,0.5067412405454981
1,guided_explore,S0,SHFA,33154,8,32,0.0007046104757326394,0.3897016007547157,0.3880164379055299
1,guided_explore,S0,SHFA,34557,6,23,0.0006211188718078962,0.3885082645788679,0.4198060650231303
1,guided_explore,S0,SHFA,36640,5,1,0.0014339325258559354,0.00022696959022594227,0.9509102059346448
1,guided_explore,S0,SHFA,36859,1,5,0.0008890601068361605,0.15084081117900236,0.660736112625138
1,guided_explore,S0,SIFA,1582,8,9,0.5907504548910771,0.5907504548910771,0.14674357188868697
1,guided_explore,S0,SIFA,18096,5,2,0.8165532601666015,0.8165532601666015,0.0002988077935394852
1,guided_explore,S0,SIFA,21001,6,1,5.624209037474827e-06,5.624209037474827e-06,0.5915519727441881
1,guided_explore,S0,SIFA,21535,1,4,0.18131221501531763,0.18131221501531763,0.581614293459731
1,guided_explore,S0,SIFA,21962,12,98,0.29174353953841786,0.29174353953841786,0.475907363394343
1,guided_explore,S0,SIFA,26864,4,17,0.4323190871734986,0.4323190871734986,0.3864249486899835
1,guided_explore,S0,SIFA,28774,10,2,0.00019098491518274756,0.00019098491518274756,0.9280898721207742
1,guided_explore,S0,SIFA,32639,7,14,0.34770709538733785,0.34770709538733785,0.25880767779253433
1,guided_explore,S0,SIFA,33075,2,6,0.23949199243909267,0.23949199243909267,0.5649416213827171
1,guided_explore,S0,SIFA,34472,9,22,0.3505865168185465,0.3505865168185465,0.44964411912326807
1,guided_explore,S0,SIFA,35321,3,7,0.2234332532991348,0.2234332532991348,0.551501956148279
1,guided_explore,S0,SIFA,37522,11,28,0.15306949612977566,0.15306949612977566,0.7109245093150653
1,guided_explore,S5,SEFA,23724,11,11,0.5705106612888411,0.13555709402130897,0.5705106612888411
1,guided_explore,S5,SEFA,25893,6,13,0.5822119021458998,0.2468849183912312,0.5822119021458998
1,guided_explore,S5,SEFA,25923,9,27,0.31438087854513663,0.4531082624368693,0.31438087854513663
1,guided_explore,S5,SEFA,26925,12,19,0.38442802916028507,0.4208508965055967,0.38442802916028507
1,guided_explore,S5,SEFA,27487,10,34,0.5444799212310164,0.23979809287793524,0.5444799212310164
1,guided_explore,S5,SEFA,27826,2,28,0.5945245110131225,0.23686252907144859,0.5945245110131225
1,guided_explore,S5,SEFA,28643,1,10,0.34993254291779213,0.47015413917106647,0.34993254291779213
1,guided_explore,S5,SEFA,30997,3,8,0.6693347293405734,0.19619423848735934,0.6693347293405734
1,guided_explore,S5,SEFA,32379,4,10,0.5255383894245685,0.3069541286289911,0.5255383894245685
1,guided_explore,S5,SEFA,33242,5,5,0.18782578000783165,0.5492568230148623,0.18782578000783165
1,guided_explore,S5,SEFA,37635,8,19,0.3519245635950406,0.4446988481663682,0.3519245635950406
1,guided_explore,S5,SEFA,38454,7,26,0.39428430392201247,0.40572306273528747,0.39428430392201247
1,guided_explore,S5,SHFA,20241,11,94,0.0010439871957926112,0.3337060805620058,0.4758758054568012
1,guided_explore,S5,SHFA,20281,7,14,0.0005839674220197256,0.4883616151410166,0.29618286245418585
1,guided_explore,S5,SHFA,20926,9,1,0.0003959732922511593,0.8011513497495668,0.00013535301749704066
1,guided_explore,S5,SHFA,22093,6,5,0.000880975048553442,0.160307485775498,0.6813256811985761
1,guided_explore,S5,SHFA,22920,12,13,0.000938464916492145,0.4431919947030621,0.3039967412170833
1,guided_explore,S5,SHFA,25968,1,4,0.0018502117188832561,0.21146022697333108,0.6638309573727392
1,guided_explore,S5,SHFA,28263,4,5,0.0006960059697070724,0.287321934873496,0.5538481225668073
1,guided_explore,S5,SHFA,28971,8,8,0.0006789327897888193,0.2719125594911118,0.5536447536368599
1,guided_explore,S5,SHFA,29122,5,2,0.0018301780204092316,0.00028975062517884394,0.8821665750503939
1,guided_explore,S5,SHFA,29873,2,9,0.0004911081758810369,0.4174377426004636,0.363898033191497
1,guided_explore,S5,SHFA,32111,10,21,0.0009315011989513299,0.2935298707208375,0.46026824660896537
1,guided_explore,S5,SHFA,32895,3,4,0.00033873040842163986,0.38821454146950063,0.4511170307925212
1,guided_explore,S5,SIFA,710,7,7,0.3610124105025442,0.3610124105025442,0.49923300345079946
1,guided_explore,S5,SIFA,20908,2,2,0.4036386243315163,0.4036386243315163,0.19622246475579522
1,guided_explore,S5,SIFA,23298,1,3,0.7791454185153955,0.7791454185153955,9.94591772694253e-05
1,guided_explore,S5,SIFA,26324,4,6,0.3712201803457201,0.3712201803457201,0.3710904784410596
1,guided_explore,S5,SIFA,28919,12,6,0.36701446231762574,0.36701446231762574,0.3686192549473011
1,guided_explore,S5,SIFA,29375,11,19,0.3740747878661795,0.3740747878661795,0.3990311203564538
1,guided_explore,S5,SIFA,30204,6,38,0.29439336649045483,0.29439336649045483,0.47573905343681966
1,guided_explore,S5,SIFA,30539,9,7,0.19583296832258748,0.19583296832258748,0.4830363980017423
1,guided_explore,S5,SIFA,32848,10,91,0.3084899237268399,0.3084899237268399,0.4885704005268769
1,guided_explore,S5,SIFA,34231,5,3,0.3972949562627773,0.3972949562627773,0.31504040103675257
1,guided_explore,S5,SIFA,35105,3,3,0.2495651168965365,0.2495651168965365,0.4797147341108796
1,guided_explore,S5,SIFA,36623,8,25,0.33704117245072224,0.33704117245072224,0.38300360933694855
2,guided_exploit,S0,SEFA,4470,14,9,0.4592305494629245,0.3469721034108884,0.4592305494629245
2,guided_exploit,S0,SEFA,19949,11,36,0.5518062222736447,0.31180664036479816,0.5518062222736447
2,guided_exploit,S0,SEFA,20533,24,7,0.42566585226974585,0.35088060296909124,0.42566585226974585
2,guided_exploit,S0,SEFA,21922,23,27,0.610978426702443,0.1845469618954102,0.610978426702443
2,guided_exploit,S0,SEFA,22785,19,11,0.6696717492167648,0.06884125963960074,0.6696717492167648
2,guided_exploit,S0,SEFA,23496,12,19,0.5835978465792325,0.26989830332501014,0.5835978465792325
2,guided_exploit,S0,SEFA,25782,4,10,0.3753543285182982,0.3749503869578167,0.3753543285182982
2,guided_exploit,S0,SEFA,27659,18,41,0.3961745940255136,0.43134970745773527,0.3961745940255136
2,guided_exploit,S0,SEFA,27911,6,45,0.5613270764068689,0.25666845317290315,0.5613270764068689
2,guided_exploit,S0,SEFA,28443,1,16,0.2363626365607202,0.5694677787830114,0.2363626365607202
2,guided_exploit,S0,SEFA,30277,9,21,0.47453691531947295,0.31843147624006224,0.47453691531947295
2,guided_exploit,S0,SEFA,30380,5,8,0.6666559227576567,0.20939708880551117,0.6666559227576567
2,guided_exploit,S0,SEFA,30482,8,1,0.3584863095212765,5.915881729189722e-06,0.3584863095212765
2,guided_exploit,S0,SEFA,30571,15,6,0.31195329814587214,0.49735798735369,0.31195329814587214
2,guided_exploit,S0,SEFA,31351,7,21,0.4997848496111995,0.22952143924723584,0.4997848496111995
2,guided_exploit,S0,SEFA,32341,22,26,0.42385529106737196,0.40218097286129056,0.42385529106737196
2,guided_exploit,S0,SEFA,32664,20,25,0.531995378215239,0.2508482480375974,0.531995378215239
2,guided_exploit,S0,SEFA,32974,2,23,0.477421059677852,0.32439739041855886,0.477421059677852
2,guided_exploit,S0,SEFA,33330,21,30,0.5312497314633209,0.28784499825264653,0.5312497314633209
2,guided_exploit,S0,SEFA,33497,13,13,0.5581602034869464,0.25788172716519625,0.5581602034869464
2,guided_exploit,S0,SEFA,36785,16,27,0.49443287245932593,0.28744640531618937,0.49443287245932593
2,guided_exploit,S0,SEFA,36989,10,12,0.571061760802379,0.25922596230558126,0.571061760802379
2,guided_exploit,S0,SEFA,37414,17,41,0.5474340167412786,0.2533759265559612,0.5474340167412786
2,guided_exploit,S0,SEFA,37454,3,50,0.48748777383990566,0.3544310235127246,0.48748777383990566
2,guided_exploit,S0,SHFA,18327,13,8,0.0003674325672953216,0.1925768309971942,0.6662089104882823
2,guided_exploit,S0,SHFA,19535,2,14,0.0014651291155214103,0.10501748219699313,0.7712611980328067
2,guided_exploit,S0,SHFA,20603,7,24,0.0008545650466403269,0.30910069161664516,0.5369791036962894
2,guided_exploit,S0,SHFA,21193,11,32,0.0006720884383535684,0.25409710761876275,0.5341851084005192
2,guided_exploit,S0,SHFA,21799,12,23,0.0006325048734119726,0.42663301898521694,0.3866439587947635
2,guided_exploit,S0,SHFA,22643,8,21,0.0009462953081724549,0.35356465991408814,0.47425770723422034
2,guided_exploit,S0,SHFA,23124,19,21,0.0009335157308313991,0.2787362819656612,0.5106245931439558
2,guided_exploit,S0,SHFA,23678,18,11,0.0017458978411269929,0.28456698941862185,0.5916482953080188
2,guided_exploit,S0,SHFA,24200,16,18,0.0008846885310628746,0.15689385551534685,0.616717804713664
2,guided_exploit,S0,SHFA,24536,10,19,0.0006302345160253707,0.3789462825613944,0.4281418878387957
2,guided_exploit,S0,SHFA,25145,22,7,0.0013641849675308966,0.22425778387201586,0.5923427194942902
2,guided_exploit,S0,SHFA,25558,24,3,0.0010529474513290128,0.48237395989152737,0.3185742132049045
2,guided_exploit,S0,SHFA,26008,17,32,0.0005679868094367923,0.361050858234911,0.46857481535602796
2,guided_exploit,S0,SHFA,26123,15,14,0.0004009644919805143,0.24240955021683477,0.5652404947141133
2,guided_exploit,S0,SHFA,28331,5,14,0.001014977422550164,0.3531645728387231,0.45991967556955193
2,guided_exploit,S0,SHFA,28367,4,14,0.0009257513955017344,0.5216014346401985,0.3041172823009823
2,guided_exploit,S0,SHFA,29110,6,8,0.0008219261831311517,0.20525795097043892,0.6801800064788506
2,guided_exploit,S0,SHFA,29275,20,21,0.0004174339691660398,0.31133474777387693,0.4927733178844971
2,guided_exploit,S0,SHFA,29412,14,17,0.0007406515262079751,0.34802139243293495,0.49759040102337315
2,guided_exploit,S0,SHFA,32151,9,11,0.0004757938881772971,0.2898419925580969,0.5600805617711877
2,guided_exploit,S0,SHFA,33782,23,23,0.0007123188376305771,0.28753519391829796,0.5443337928248091
2,guided_exploit,S0,SHFA,33876,1,22,0.001216937805208521,0.3728297005314012,0.45148204466276615
2,guided_exploit,S0,SHFA,36020,21,51,0.001555110948892477,0.25463792700420956,0.5976872177011504
2,guided_exploit,S0,SHFA,36710,3,22,0.0006662780078080591,0.2590881092274243,0.5933881284980546
2,guided_exploit,S0,SIFA,19501,14,6,0.25502260203950206,0.25502260203950206,0.4830573912008648
2,guided_exploit,S0,SIFA,20371,3,26,0.3239384204796944,0.3239384204796944,0.4129920391111827
2,guided_exploit,S0,SIFA,20436,17,7,0.5433070697095325,0.5433070697095325,0.26803696874471805
2,guided_exploit,S0,SIFA,21042,21,34,0.26994767020944693,0.26994767020944693,0.4450532995212053
2,guided_exploit,S0,SIFA,21575,2,28,0.32213174299720165,0.32213174299720165,0.4775237411497154
2,guided_exploit,S0,SIFA,23101,16,22,0.34871875442370137,0.34871875442370137,0.36825073241038897
2,guided_exploit,S0,SIFA,23271,18,20,0.40361214564489306,0.40361214564489306,0.36516080538976703
2,guided_exploit,S0,SIFA,24094,13,16,0.2754850397550774,0.2754850397550774,0.556609546328462
2,guided_exploit,S0,SIFA,24614,23,12,0.3514149260991064,0.3514149260991064,0.4785603365472479
2,guided_exploit,S0,SIFA,24853,15,6,0.2744817767169707,0.2744817767169707,0.4990825715042802
2,guided_exploit,S0,SIFA,25636,11,53,0.3998147095662196,0.3998147095662196,0.36170203976016996
2,guided_exploit,S0,SIFA,28652,12,14,0.4268205084014626,0.4268205084014626,0.3612466765472538
2,guided_exploit,S0,SIFA,29272,22,26,0.48058776088735067,0.48058776088735067,0.2596478151798113
2,guided_exploit,S0,SIFA,29287,4,24,0.46127316153078485,0.46127316153078485,0.31904768720531546
2,guided_exploit,S0,SIFA,30863,10,22,0.36160793394840307,0.36160793394840307,0.4112549496545505
2,guided_exploit,S0,SIFA,32948,24,12,0.06347943008725089,0.06347943008725089,0.5092118009626284
2,guided_exploit,S0,SIFA,32984,9,52,0.3094312769451903,0.3094312769451903,0.5398996313010158
2,guided_exploit,S0,SIFA,33176,6,7,0.21153663163048758,0.21153663163048758,0.5455533752992171
2,guided_exploit,S0,SIFA,36077,19,24,0.29766729450200685,0.29766729450200685,0.5674991681945253
2,guided_exploit,S0,SIFA,36514,20,29,0.3335794235625822,0.3335794235625822,0.4363171976977501
2,guided_exploit,S0,SIFA,36573,8,12,0.42465160169225147,0.42465160169225147,0.27981228406398867
2,guided_exploit,S0,SIFA,37516,5,21,0.2494062109998729,0.2494062109998729,0.4661562686173704
2,guided_exploit,S0,SIFA,38461,7,30,0.21251399431438778,0.21251399431438778,0.46538200941178065
2,guided_exploit,S0,SIFA,39022,1,22,0.44430444832026017,0.44430444832026017,0.315985223320211
2,guided_exploit,S5,SEFA,17518,4,20,0.5390057817120847,0.24893613099710105,0.5390057817120847
2,guided_exploit,S5,SEFA,19560,3,45,0.5186327766182836,0.25733524286419673,0.5186327766182836
2,guided_exploit,S5,SEFA,22093,24,18,0.33240142995854166,0.5192557862943292,0.33240142995854166
2,guided_exploit,S5,SEFA,22314,14,15,0.587382620211812,0.2537130079597292,0.587382620211812
2,guided_exploit,S5,SEFA,22398,22,30,0.6663296580128056,0.13177693647059138,0.6663296580128056
2,guided_exploit,S5,SEFA,23304,8,42,0.416262343925493,0.30792204618328695,0.416262343925493
2,guided_exploit,S5,SEFA,24409,11,6,0.27376081174793426,0.47993353314711956,0.27376081174793426
2,guided_exploit,S5,SEFA,24815,7,18,0.5822400253268823,0.266605638519371,0.5822400253268823
2,guided_exploit,S5,SEFA,27308,9,12,0.49943400075254435,0.30516531285096876,0.49943400075254435
2,guided_exploit,S5,SEFA,27360,6,16,0.5063601334845693,0.35497180270107775,0.5063601334845693
2,guided_exploit,S5,SEFA,27591,2,30,0.43924485449774475,0.3809472145808709,0.43924485449774475
2,guided_exploit,S5,SEFA,28093,10,23,0.4450945091384006,0.3740649026017834,0.4450945091384006
2,guided_exploit,S5,SEFA,28748,18,11,0.44238710923520325,0.3610587101344999,0.44238710923520325
2,guided_exploit,S5,SEFA,28917,5,27,0.5175887126814273,0.30148250851341596,0.5175887126814273
2,guided_exploit,S5,SEFA,30370,20,13,0.5627303371179491,0.16200253999245154,0.5627303371179491
2,guided_exploit,S5,SEFA,30739,21,22,0.5237488874694362,0.3146846145216489,0.5237488874694362
2,guided_exploit,S5,SEFA,31397,16,16,0.5696535128587046,0.19707939138621788,0.5696535128587046
2,guided_exploit,S5,SEFA,31422,19,18,0.43328063148847534,0.3112170648737427,0.43328063148847534
2,guided_exploit,S5,SEFA,32607,13,28,0.5225389595463811,0.2914630034431954,0.5225389595463811
2,guided_exploit,S5,SEFA,32742,23,8,0.5832247854035437,0.19096714410996404,0.5832247854035437
2,guided_exploit,S5,SEFA,33392,17,57,0.4653481682491288,0.3646757984692465,0.4653481682491288
2,guided_exploit,S5,SEFA,37288,12,13,0.36991770299350674,0.4432639820799401,0.36991770299350674
2,guided_exploit,S5,SEFA,38093,15,11,0.5582350080596709,0.19919151764474655,0.5582350080596709
2,guided_exploit,S5,SEFA,38548,1,26,0.49740530549401674,0.30430983756177443,0.49740530549401674
2,guided_exploit,S5,SHFA,15290,23,7,0.00048794215559916197,0.46172307950072683,0.29854983790224565
2,guided_exploit,S5,SHFA,19705,14,18,0.0006864476350172679,0.3490946777367761,0.4539652799246686
2,guided_exploit,S5,SHFA,23000,6,6,0.0017409120986321555,0.5508706331751207,0.30038000324685127
2,guided_exploit,S5,SHFA,23193,1,17,0.0009182127802460624,0.22816111255390456,0.6269159474731261
2,guided_exploit,S5,SHFA,25687,21,3,0.00044008147965326317,0.24278744511296246,0.5070580320751996
2,guided_exploit,S5,SHFA,26250,10,14,0.0006311719470168201,0.3629875190233026,0.44536905822120254
2,guided_exploit,S5,SHFA,26379,17,31,0.000782334229271188,0.39430871610761087,0.4014046291067852
2,guided_exploit,S5,SHFA,26760,20,27,0.0008912173115623879,0.2973634755104938,0.49483103833575454
2,guided_exploit,S5,SHFA,27705,11,23,0.0007496288296282047,0.3226933571209645,0.470285642558994
2,guided_exploit,S5,SHFA,27708,19,13,0.001067257451649141,0.4355076739432772,0.3549650691541958
2,guided_exploit,S5,SHFA,28097,16,8,0.0005644344830428083,0.4770858895177875,0.319071785279254
2,guided_exploit,S5,SHFA,29021,9,27,0.000902235514907031,0.41550481133390177,0.4016077160874702
2,guided_exploit,S5,SHFA,29132,3,15,0.0009327140965631455,0.4528930425096985,0.3572784715827018
2,guided_exploit,S5,SHFA,33090,8,28,0.0008145263564634683,0.412615031756513,0.4090053441766603
2,guided_exploit,S5,SHFA,33422,2,30,0.0009435622747392031,0.2889474682478936,0.5492901173756163
