absolute_sample,roi_relative_sample,S0_eta_squared,S0_permutation_z,S0_specificity,S1_eta_squared,S1_permutation_z,S1_specificity,S2_eta_squared,S2_permutation_z,S2_specificity,S3_eta_squared,S3_permutation_z,S3_specificity,S4_eta_squared,S4_permutation_z,S4_specificity,S5_eta_squared,S5_permutation_z,S5_specificity,S6_eta_squared,S6_permutation_z,S6_specificity,S7_eta_squared,S7_permutation_z,S7_specificity
4113,64,0.05737826541302637,0.6169518323435186,0.5948557599693567,0.04843613048082668,0.39063604144622865,0.24462824602197458,0.06117941272594905,0.7090379466843416,0.21103610855272742,0.16747514466010785,9.858244767379675,13.691144756934376,0.11164058516712619,5.383322389815927,9.360559017783794,0.060779882253812645,0.1837861737315421,-0.08680703237650428,0.06795087383966282,0.817860977328428,0.582077954850283,0.0763157869703575,1.525497867959259,0.7784062907773763
4114,65,0.0715283783282801,0.5278472829315931,0.4090605055711681,0.05120593160604228,0.08351732004031903,-0.252952301815312,0.051061296897586816,0.4120227237341306,-0.23761280731526005,0.11093299405504187,5.356275193016033,7.31614456186241,0.13334095427285025,9.091357320694284,16.376639689958466,0.07449967112549238,0.7124110488649024,0.8210225589737898,0.07086959582426913,0.6631746386740929,0.29093350288364356,0.08248648216365033,1.6248024146800182,0.9266909370835468
4115,66,0.057507445319717146,0.004353065486102023,-0.052107978003220784,0.06380269878892365,0.24430064832785178,0.195806748280653,0.06494080063235298,0.4328955663085392,0.012120397022947954,0.07358005942301064,2.353936793909487,3.192361215369851,0.23986072994092233,13.856032552904892,25.496550614582972,0.0713037369184189,0.6088937127016899,0.8038626501275855,0.0646957231676008,0.15631854577952267,-0.22376224249026289,0.07637182157861258,0.959739034864902,0.33695379114093094
4116,67,0.052834271278254394,-0.3293076366822802,-0.3863287520552599,0.07223727517372011,0.6325764310113784,0.8725025071132345,0.07250669826391133,0.43097161005607476,0.1407810531691635,0.05116785533509134,0.6602570922188906,0.874492555947621,0.2367778582242859,17.759670812085623,32.93787181300049,0.05666837730955261,0.09580822191683105,0.027428686576596632,0.04010050815305181,-0.3673027163456356,-0.8839485309083972,0.05488462519758091,0.07097967134188576,-0.58995977720116
4117,68,0.05202175665908407,-0.7235611855616183,-0.8687343719618907,0.07239899164414504,0.5198138177868806,0.9729123284948763,0.06242858823422771,0.3583543942764835,0.30609065707942523,0.06422967650841657,0.1120399992859974,0.35248247003573374,0.3285808818370932,21.57209088159717,40.371821902356665,0.04540981604028373,-0.35507923358354154,-0.6794031277459477,0.05021466703610905,-0.35729824411162103,-0.836651639775055,0.030704268458260235,-0.49603252406640136,-1.1901439574739514
4118,69,0.05220122347722048,-0.8760085427140519,-0.9554498293943423,0.053142459576540305,0.022246333341876676,0.2150749302527365,0.04686155725250035,0.10887305749945159,-0.07399052310979157,0.05715660505840423,0.11205489641816899,0.29378618927301187,0.34443986331048926,24.043428109359034,44.964242553578465,0.059405900269497526,-0.252799908001531,-0.399161554768015,0.06056561931503984,-0.1432236663749638,-0.4126677712791448,0.0635491435139232,-0.0613838616103404,-0.5924932508622127
4119,70,0.04321802672364117,-0.9928696607692933,-1.1841596604670797,0.04814131603737673,-0.432255045392151,-0.5838526770042393,0.07945293302232884,0.0867524995807222,-0.26280345423275236,0.05603305782801869,0.3342302573372438,0.5339100035116314,0.3808416032909114,25.020271752979152,46.726360051382166,0.05586622783512348,0.026457603599122775,0.06686142572369311,0.062329968473288075,0.01594043896724568,-0.2570783675649452,0.068752729304406,0.7155948808146109,0.28277278908601794
4120,71,0.05218442294930271,-0.938346360553223,-1.4129828661917256,0.054978518036336216,-0.3671767526150809,-0.7924779084117617,0.058568001427284515,-0.4288252826470466,-1.2269983359848846,0.07309032547433877,0.6082338230596479,0.9221281058701603,0.32456315037613453,22.511323223135317,42.002373874687116,0.0631584571261337,0.6452861536658816,1.0798363972338878,0.049079705837033104,0.01998978461368034,-0.5512511870323153,0.06970177121014046,1.3004607644980817,0.9335627765936937
4121,72,0.05272544556960253,-0.8937710583667572,-1.3120185731579643,0.05144378577090402,-0.04310540959775426,-0.29441246049359704,0.04455868689776729,-1.039440261998645,-1.970827329404303,0.06302910718196983,0.5225398846692201,0.6399002519581556,0.2637982599535452,17.044146830736725,31.552799015758545,0.06647378080452043,1.7490211137860527,2.7300757498222996,0.05235883246938282,0.3344800833376881,-0.0509058332515305,0.08137732488350899,1.3349523537858403,0.8118951457419469
4122,73,0.04829403513584894,-0.6825771621070941,-0.9746979900731251,0.07126058507504736,0.3695974096816845,0.392553708148908,0.03508870518548609,-1.3935899447000328,-2.36564947525046,0.06555387709797181,0.30773194473641485,0.21620566463906532,0.1349555947588715,10.137083134527481,18.48146705130516,0.08727373501873174,4.3070441031116395,6.853878150524953,0.07176762184337451,0.8276879390003291,0.7738638014792171,0.06512190934803341,0.8000636367962616,0.09709929080784613
4123,74,0.05405905369919309,-0.2888961144633345,-0.42425698801748224,0.0650539729649284,0.2963032129146107,0.5263472795877873,0.045479743086389336,-1.0947542507496373,-1.9446667489377494,0.051104352118203,-0.21614762269317822,-0.49394441277802326,0.10878563513334644,4.69522688102098,8.476491600054427,0.12704406768363163,7.884472866782623,12.95855485541373,0.08017768232627193,1.245036634510377,1.6179383307485231,0.057833261694416355,0.19105431910655343,-0.5466585860697543
4124,75,0.06273609016940065,0.2758207466006606,0.46683700079666735,0.05731273177789495,-0.015253621669129122,-0.16967079353030998,0.06780986092165704,-0.5512360609557054,-1.256350447612554,0.056170556330458456,-0.34440518316719315,-0.6884339079584305,0.06278137963910761,1.4057307083389505,2.1923146890359497,0.17670956160615317,13.536589358231092,22.136236600370207,0.06048236519124941,1.0803560341286205,1.2850698157384735,0.049920670049384344,-0.5250215646792393,-1.3577773294172675
4125,76,0.06610466736999408,0.8007980150452874,1.3411935117953206,0.052699916097933584,-0.5564185228309547,-0.7037647439117967,0.049394581843783494,-0.46133431085264687,-0.9142619517604902,0.04455445032164709,-0.35811919692867167,-0.48168402383962783,0.04730177300748165,0.14539025375468115,0.008716290580309483,0.2300444047304633,19.64661123561995,32.346640977951466,0.0805606491835904,0.6913782175727395,0.9074599841321371,0.052636240415882725,-0.9379286255672519,-1.592398230993609
4126,77,0.07337410587176972,1.062496010713543,1.6317129430278086,0.05133872910631316,-0.8570197330386319,-1.1617546939672108,0.05041450352242434,-0.6549465712685236,-1.199281703103649,0.06404792213484861,0.19407964794279706,0.38056435047182824,0.06708429843004451,0.030443095421179484,-0.37038141816306774,0.3477961307929283,26.825200736043662,44.06994219007612,0.053281108617997924,0.14368530940595114,0.05907118611471904,0.04044771407393515,-1.2968598590820435,-2.0286751626036397
4127,78,0.07643665896639386,0.8553256445306618,1.252588620012543,0.0358252802665044,-1.0925911547130176,-1.515594303680791,0.049155132896238206,-0.8897159300223759,-1.5245384542297191,0.05976676172899499,0.6903002861006524,0.978933755120182,0.05655762239001741,0.23414915575256834,0.0159109796560713,0.3825202548359252,31.211626182252825,51.15637447280178,0.05094660792678385,0.13796981974910633,-0.08342913360255072,0.0457790717639622,-1.2946886949811456,-2.0490955851889097
4128,79,0.06400014080549989,0.258916047518078,0.291040567155347,0.0541633724815605,-1.1600832554347738,-1.7705120186291927,0.039945372884752584,-0.851138932897103,-1.6349325928347571,0.07891599088381038,1.2804883047203193,1.6373158663086382,0.07380464972599848,0.4717414034911303,0.27722636440008264,0.4306607742641695,32.2347652402826,52.65232492523506,0.06305686549539646,1.005414005726887,1.0223111417393567,0.047413954874871087,-1.023073174435014,-1.9059929450186115
4129,80,0.04514413125825246,-0.32512326391293234,-0.30814583578460764,0.04409398917346036,-1.4155862657921878,-1.9619929602124113,0.054376817983291054,-0.5221718500813076,-1.043661078754631,0.07160092078139949,1.3913899865490023,2.058792369088813,0.05955993674237801,0.22286368257627215,0.07592404778031073,0.38058952865611206,27.91415740421132,45.828933988998244,0.08197467941792855,2.3039854188428013,3.1754151185356236,0.053657644834260027,-0.415665975533948,-1.060458975754346
4130,81,0.05183779668475793,-0.640625334631142,-0.6683551354306586,0.034358032749461156,-1.5266794695740942,-2.0660511893947966,0.05600039084138184,0.012273366912861378,-0.30319157721142753,0.07537041528844934,1.3742088322833261,2.0507988255726617,0.0506949777808232,0.14386686810545235,-0.05627191266471546,0.28150478982040855,20.715619832304565,34.037967678186746,0.11136641182346257,3.819872978521822,5.397708932009336,0.06288287296183838,-0.05558263445876682,-0.606482443374671
4131,82,0.05864575452129762,-0.5366122910637283,-0.8462749710783971,0.04125493571882784,-1.4592781232390877,-2.285173916181307,0.0622323970923115,0.8503515068724302,0.8693393918908117,0.07436078960626459,1.0638419672113562,1.637687449653539,0.0559437898663194,0.0027128622888370757,-0.6997713246918835,0.14936034234343212,12.875169948714296,21.206585714747938,0.09101909107727942,4.926976101030943,7.03765270324203,0.06819686788060644,-0.12134669059367281,-0.9937178037052365
4132,83,0.045469215737830984,-0.40955783400103973,-0.7729919552556468,0.053458293043036474,-1.0857056301936443,-1.8530068751864324,0.08072007581733295,1.5970803906248405,1.8243926679089841,0.07125710273107644,0.7104181218348413,1.1274552957572879,0.0727628641820251,-0.15342789109261468,-1.0863638999380112,0.11459527834847474,6.708930539514986,11.085545619570702,0.12894520524696584,7.35917233321023,10.569988669080454,0.04270135339590065,-0.5592403530579408,-1.5752439587722664
4133,84,0.06224052747264905,-0.002104506111168941,0.031076306870454512,0.051590394049211015,-0.8683233778974675,-1.2758920877993862,0.09231455534168333,1.8121445308958153,1.9150854379744617,0.06040828774986039,0.16545995111176875,0.16490010071262914,0.04332302358489299,-0.6331717588673493,-1.7175813745391477,0.07278319651388117,2.929454622600331,4.699900113259848,0.16643077513778598,11.457477774465398,16.347223275158502,0.04097220640924981,-0.7212523904913974,-1.4844124177225941
4134,85,0.06139401175840389,0.3642604803341598,0.6937933495525083,0.052158864477259384,-0.7754690047682539,-1.2782762240706766,0.06964250741371199,1.2446468887401279,1.3333937324575482,0.05455348840598707,-0.20365246588407787,-0.5283964044153502,0.042511310800209444,-1.112996111554978,-2.7534781718265666,0.06020046859208837,1.074090527784376,1.805945299953702,0.26915531841943297,18.134919164681648,26.213093460413653,0.06198136166873637,-0.28075748537569295,-1.1255647174188803
4135,86,0.06844160129097465,0.6168260092017911,1.015756760372386,0.04422294897953062,-0.8978843205589333,-1.3234109131488463,0.05644918374133557,0.4667107906364396,0.3232660917566184,0.05225822833982248,-0.4995446068089315,-0.822986012619114,0.05671298806538682,-1.3661673621637105,-3.103086737333837,0.06555681432963534,0.5721706554038989,0.9746211412179612,0.3159919986784535,26.664633139918973,38.61689867999295,0.05938265320308392,0.27482046321386444,-0.37853678398776985
4136,87,0.07141742608557106,0.44624034646397037,0.8191355072142439,0.05594645439304821,-0.9733885284194955,-1.3605367517785072,0.0554330548461581,0.004865309025385267,-0.3846352242214257,0.0634943626470639,-0.5022885507943676,-0.7579311071732222,0.03411275499448651,-1.5266058720004614,-3.3360740265440016,0.0626886441692378,0.4039097881503647,0.7249018329242997,0.4339270701326399,33.9640262543448,49.26474436736187,0.0802573899632904,0.5640192500116261,0.152499759764126
4137,88,0.05246719429889739,-0.07188020582650538,0.15054268413655658,0.04510482063521197,-1.1563534146589882,-1.6139910568228542,0.06461325959431483,-0.013767682455127135,-0.4050117061583453,0.04643756869513488,-0.5324520064526616,-0.7972696237135969,0.04630533147581302,-1.3837193362433997,-3.0635316747373715,0.06766791333735328,0.3508768463475005,0.6463148098303874,0.4270857156791754,36.59016086789126,53.094515153636635,0.06108461966193172,0.7676875602023026,0.3882436161993622
4138,89,0.055943496338067666,-0.47898505071797015,-0.3810627124038646,0.04107993288008753,-1.2124289819722336,-1.5484176218709966,0.05917208823590006,-0.014502354598014053,-0.21978024048166808,0.05096618797936757,-0.4090433910485706,-0.47712717103796276,0.05077080280032337,-1.076946929990164,-2.341812048256591,0.046435812083661855,0.048826655629574355,0.19302034763010958,0.3826395855062629,31.574690122304506,45.83849278147157,0.04994683284224827,1.7089764669388678,1.4810957314628939
4139,90,0.0471536770314471,-0.8858746236628777,-0.899161996476807,0.04721456467080311,-1.0265823018594114,-1.273732944763505,0.05920628919588509,-0.20768237291369396,-0.49687858500182946,0.06323998141845569,-0.2849167255890889,-0.21323164886613352,0.05679793377051557,-0.6253375691864609,-1.4783122862181473,0.06569750170704078,-0.07521891205709844,0.03483402634572294,0.232350535871943,22.232291759058576,32.289358350956725,0.10131915463253965,3.924341908217044,3.999261519041616
4140,91,0.052027363140332544,-1.1426680664243043,-1.1823431811792413,0.04878933635301121,-0.6258659886508537,-0.6583426588658198,0.05702091965755697,-0.387870882687857,-0.6766306961176064,0.051154437393448104,-0.2007243270590172,-0.01847496414503519,0.06242036498144187,-0.3122906518531853,-0.836794067181282,0.05629627994538898,-0.31764897636849954,-0.28797717331756373,0.17550388483093746,12.580933284849657,18.320202458787087,0.12980938086729288,6.8764846778482855,7.369405669056515
4141,92,0.04406093434378236,-1.4634742265959704,-1.6936461121133686,0.057505082719562846,-0.24327811520099996,-0.0908408667468654,0.042208100014117775,-0.532647170202259,-0.9552479807845422,0.05770862618373676,-0.11753344810076799,0.03393525866535932,0.05006514266250327,-0.27532657550632156,-0.8593534763422012,0.048956473032182285,-0.36979576754118393,-0.5616589652738484,0.09252813260794282,5.741241677241417,8.301470591653114,0.1639129097974919,10.830183071891097,11.716609088993641
4142,93,0.03432108161320774,-1.4873016929532714,-1.7006895346484585,0.061526816381566436,0.0017348113166338122,0.1747412013966819,0.06408139569216761,-0.417616215050716,-0.7829831546597263,0.05662712561887756,-0.2534578604729564,-0.23834998413975206,0.059681474404926285,-0.2551339532055952,-0.7972599643539546,0.055424412407105696,-0.23274469257186114,-0.3127697764165322,0.060998510851242346,2.0329456426107577,2.826734024871105,0.22969550451702037,16.490996214390258,17.95677112037309
4143,94,0.047449821460703825,-1.2260916563071294,-1.4869004388159872,0.05316640148684186,0.23788066081344417,0.5575452496532758,0.05411650622386202,-0.22973325432531763,-0.6684825685852022,0.05629539104949636,-0.3944639207991458,-0.5860043104914298,0.05669276841371346,-0.21576184444589638,-0.8506769119790495,0.06529461113149318,0.022982929631245763,0.17698432167128464,0.05484984563835611,0.4159203893379236,0.5247515479399885,0.2991461258421903,22.922995254266542,25.187444711990032
4144,95,0.05406042419041805,-0.9466217583420781,-1.2089756324261698,0.06397662840502467,0.6767207241377688,1.0832538298066896,0.05510055622081144,0.035906554022094174,-0.4135445034435239,0.04962002920067213,-0.5618039632524643,-0.9115969811230065,0.05351027510834941,-0.04690854251765898,-0.6201292112098798,0.06342100074663137,0.17494488348322787,0.33534598329289655,0.0688689900300758,0.3782175886472741,0.3789941734414318,0.39481882953992536,28.20938860318403,30.997448107573305
4145,96,0.05262876001991276,-0.7652052851110405,-0.9136725680642278,0.07601395673208473,1.0460669634446607,1.4898124267089585,0.07642998715270898,0.165671051992791,-0.1881330158801347,0.05260251394391363,-0.5214016223835254,-0.7957910837908337,0.06673737589471762,0.2334955548457998,-0.034141138027385276,0.05423308121892941,0.0734654044343062,0.05649288435918857,0.06495467602817727,0.6493276569014623,0.6610941037563819,0.3812239800580952,30.20856531198442,33.11661384825472
4146,97,0.036157017708861525,-0.6389612767189624,-0.8771234243488534,0.07492006874968413,1.2609307030606938,1.8599565183410156,0.0541293391603401,0.014838009483325101,-0.5108305933935162,0.06184515738854452,-0.5089826572982319,-0.906507417058545,0.05895027668505834,0.4641020376054475,0.49160988400385935,0.0615403128074849,-0.08633894247929416,-0.35753031750399167,0.07646780229769723,0.7798836751241337,0.9193145370322213,0.3813763672019497,29.30160837034807,32.17247404533983
4147,98,0.06155066758447189,-0.14088688698397683,-0.3158651834660723,0.06389511284456664,1.1067154588341865,1.5894831705158363,0.04933173602189964,-0.008739427145963333,-0.6307435160185418,0.05132972643131131,-0.47851549768897605,-0.9526533225605294,0.06811838366073579,0.8309066003684633,1.128158884597362,0.05892830199026591,0.007355977176161016,-0.2933888432887979,0.06596462227965987,0.6617707218979251,0.6936554216788121,0.4046369748959999,26.126751272259316,28.574773544772967
4148,99,0.06800153814742285,0.40795157052514985,0.4668719220964561,0.07746646073226773,0.976947046803533,1.216855057323148,0.06356182824607734,0.10353032359592071,-0.4733543707339124,0.046561870709516,-0.43345899774997215,-0.8757050989373122,0.07220747938013401,1.1504928537648484,1.539337058864544,0.051634740144411176,0.19194214704563897,0.02215117509485315,0.0499934711376221,0.5329523404489761,0.2630788533565346,0.267727556542083,20.617028673967027,22.23429194531446
4149,100,0.06844450418430645,0.8939004440138243,0.9875208856235917,0.06641129345052181,0.6639315813699953,0.6627368208091324,0.06819043852750127,0.5533010255752993,-0.0025529904281517135,0.06706214496287802,-0.09239615048661204,-0.4984684193660711,0.0775457871897362,1.542261590186978,2.16235087424953,0.07690602441152715,0.5379378647709002,0.481112284770889,0.07336220545340663,0.6066702944564076,0.26178767530243424,0.1941282700505209,14.363494613339714,15.13952202133266
4150,101,0.0654842116117795,0.9267943355514074,1.106696205554416,0.061804497933385674,0.34744001813942954,0.23557759073925238,0.06168044508477902,0.88988608956661,0.5542942838496273,0.05714488188974339,-0.039934204511234694,-0.3591204236415412,0.07375008341273016,1.7487483805316588,2.6271608984208443,0.06063414139871896,0.4052145532009635,0.32803523170618837,0.07188021342632847,0.4357341037336423,0.0776762690458429,0.13849980833564243,8.543956419909936,8.719699778479038
4151,102,0.07227560155717866,0.8354898610518032,1.1666097798231323,0.05570622992833573,0.0488188821714408,-0.318449636752062,0.07801442504230353,1.1880864137256824,1.1176292266725047,0.0658622038690492,0.02576883355418849,-0.399977452442949,0.07861641651823094,1.591165900434458,2.5098004873517583,0.061608722211825895,0.08652165551238267,-0.32914470436352644,0.057100283068325326,0.017129546547991925,-0.66589022519659,0.10413954281803153,4.823151355318866,4.7455931120085415
4152,103,0.05790483259885813,0.3992880129369194,0.6513155477087025,0.05219075464510443,-0.062332217139249683,-0.29228401721390573,0.0739411240906794,1.2404350981380161,1.2397224792904142,0.042762254088306445,-0.18302596724587827,-0.5150356375675075,0.07743697085398364,1.0525267927995086,1.550725417599441,0.053945153396542114,-0.38257742233298914,-0.9162460053687461,0.049062954624340516,-0.6982657152037379,-1.5245428248351292,0.07981392789046446,2.6158179527332,2.3363346952271957
4153,104,0.061298077449235044,-0.209637975748049,-0.21791594337322523,0.0660915929815637,-0.04271475294264232,-0.09367178173345475,0.06274949150992838,1.136674509673141,1.096418242719275,0.06603558982183685,0.12097322954083689,0.1529589510347248,0.050115372679798,0.38910515784620703,0.2924966187483373,0.04610096674516344,-0.35734978233648274,-0.7038179991764388,0.05011677302807634,-1.0894250476076637,-1.9226827262429884,0.07638000806679651,1.391284539393556,0.9598107433371232
4154,105,0.04882480172706834,-0.9337392291864504,-1.114815988650508,0.05696053121404902,-0.09593633091147619,-0.11921758050971806,0.07139475227092035,0.7848460188918748,0.6693915335320061,0.06436433871989553,0.30606600868785144,0.4427712918140602,0.05618407671314715,0.1504147806607269,-0.1714333043511453,0.059538766074533046,0.04025005040333373,0.03846195965384934,0.036814656107838906,-1.27875140972113,-2.1489428695420245,0.062101613845650945,0.6375391843114923,0.14462107305309438
4155,106,0.033012052552952295,-1.363665256732381,-1.6929823070304653,0.05139639598653146,-0.2923631215538271,-0.4116228470179241,0.0663705397665086,0.33144232289172915,0.16575800567350196,0.06845998955864865,0.6151518287086122,0.9634296362144263,0.06749320404792339,0.29066510039805793,0.21381038045990516,0.07871492000626527,0.5269406864335999,0.9171673082230608,0.049936599757540695,-1.0584265149431584,-1.844752047271167,0.052205286303771616,0.23198569905903993,-0.36536573442950343
4156,107,0.049442761797446264,-1.3000982779078953,-1.4678053539414706,0.0667119449758137,-0.4150049481194373,-0.4418256352015377,0.05314581676788385,0.016215582543490037,-0.19790391018560052,0.06139352452969876,0.49829878998857086,0.8393787472954373,0.06394548162776009,0.5094231004405448,0.6679103529598808,0.06392570676740186,0.6454790618840202,1.153990801527269,0.04736677419863233,-0.5632080463232239,-0.9820260001165272,0.05695123032069897,0.12348343434163192,-0.3443623591375776
4157,108,0.052938065092845654,-1.066760202770744,-1.232638763244781,0.03938803012514072,-0.5028257253458929,-0.6349410959597216,0.05579189305177078,0.11691415423548376,-0.1758826915066436,0.06835749919556273,0.5553005613078654,0.8371998295743969,0.062079479606460625,0.5919975370050629,0.7399480592823396,0.06122798820188294,0.4611024063707303,0.7681957667866292,0.053020580960869375,0.08646068971227011,-0.0820722009146821,0.0658431491889935,0.2508908358503471,-0.2718654062187723
4158,109,0.0480227545382088,-0.7305749638337516,-0.9068181902914269,0.05673430793813769,-0.2888819433061055,-0.4477840722403723,0.06456803033214066,0.2556226151236644,-0.11065870859269192,0.0568813169064102,0.5129295534322907,0.7143122062743816,0.06255975140914119,0.444674603704032,0.4001454945853875,0.06156288122042431,0.14034475684436515,0.17953513809843863,0.08400771211068947,0.39636392253729147,0.3063416912280939,0.05674043639361537,0.40909052240340504,-0.20872630291757796
4159,110,0.05419969640590712,-0.6289512277371841,-0.6722103557166762,0.06551928208611581,-0.12536738634836508,-0.11621086017381851,0.07335140404875852,0.31928020689723385,0.0841570758062769,0.07741947078847838,0.8245045460593192,1.1956892282688432,0.06695646429762056,0.1459161312236871,-0.13554033467752918,0.055564112050112524,-0.22297448021350197,-0.38981397945560536,0.05772904071048075,0.10929072104582016,-0.07380618720389126,0.06506638666844573,0.5259706819322922,0.034557040670205846
4160,111,0.060455845674781614,-0.5902027920056441,-0.5371739163114944,0.054077827212690055,-0.09450743656764066,0.11502283325520334,0.04617070603942261,0.009431472818714627,-0.13808815853188555,0.06481611728029053,0.7906516787623191,1.3243498008252466,0.05295463425570293,-0.3654679469419363,-1.013575576738412,0.052152978308650705,-0.511086329953679,-0.7779847352428059,0.04409463890598132,-0.3290273414122147,-0.6382037898741085,0.0767521815781396,0.7574809774054498,0.4698580585626244
4161,112,0.041724357816977004,-0.701546450007644,-0.5487143015461028,0.05910194387253909,-0.08543831770244902,0.1766405094764098,0.05987894013109065,-0.2876663327759241,-0.47191302558062526,0.07555718630217478,0.8242482236721296,1.4210783403847582,0.04531175869378925,-0.7233057248206317,-1.5530931626291133,0.04874673909154496,-0.7367123690618884,-1.0141243046480188,0.06013270123714397,-0.3555628459185559,-0.5428715171121063,0.05815456072380824,0.8623987299672172,0.6358466184420358
4162,113,0.05059035126924528,-0.6050771236807945,-0.5320930126536411,0.053216727533572816,0.10632965903167321,0.4040164748103652,0.05888710716562465,-0.42241606821523514,-0.7733131777930575,0.0568963663483959,0.49413684156400295,0.9088075236769138,0.046716934802782724,-0.6025440841698633,-1.4352444881128381,0.054001456981226506,-0.49021769118126046,-0.7192386277056524,0.056754309616855805,-0.10457837311864293,-0.20133208070264175,0.08131006852920411,0.9918257914483455,0.7382461106779391
4163,114,0.05861223593509632,-0.12225125609213566,-0.050389654386590724,0.07040802688499509,0.7184689887995583,1.0433117981210338,0.040682582140990686,-0.3111309366052772,-0.7791366268490783,0.06911075013123555,0.37982219810137957,0.5251753547410003,0.05840959974914957,-0.21047935790247166,-0.8465385928123482,0.052382144616524115,-0.4319121811515311,-0.7727755080833564,0.06558237777034436,0.188321784613783,0.004069382291268145,0.061891884638762634,0.6195612656222188,0.10190186057651647
4164,115,0.0585749215625797,0.532425235117493,0.8241764717035364,0.0834132427945396,1.337647484788115,1.9183295710468904,0.070870135618466,0.171860191074168,-0.16269628834614053,0.05893135947323972,0.21288046862571736,0.29241502477884446,0.07254700736075571,0.2049178138356889,-0.07046105939422105,0.07480582567143748,-0.20009484629670465,-0.3982493578796104,0.05863976206931231,0.19954049050219436,0.025419287832006403,0.06068027260472906,0.3062711657966252,-0.26763859245911825
4165,116,0.0818411590905474,0.8117653279144398,1.1539533360925456,0.0784423979924097,1.5802812748698418,2.224030257639839,0.06863223018991912,0.5092610777997844,0.26155870287218164,0.056239312909104194,0.1729880456626825,0.20037563609457854,0.056261827071262316,0.25838297002275207,-0.043398934808514186,0.035774845063412476,-0.3926622056268368,-0.7876702005237253,0.0605800161308688,0.10776047569992386,-0.20655159809170584,0.05284564464125987,-0.23020898731798167,-0.9400417363850032
4166,117,0.07144500209395276,0.39360414293833246,0.6632561098840682,0.07544323280668117,1.2514628562825003,1.817701514676449,0.0589093895937187,0.6391851000621542,0.48460333381543796,0.06431914889934166,0.3051781935628251,0.44434830407949166,0.060199198004128804,0.17384524985871308,-0.26840205528041605,0.06383186252966938,-0.0621515954056703,-0.3114485089648007,0.06506670112383259,-0.06659771653926926,-0.5261659734830957,0.05792013967445665,-0.28803596301958456,-1.0704910224207287
4167,118,0.03624765477896014,-0.35276708576479415,-0.28488815292586034,0.06250175879845284,0.674040354925266,1.0863060671490876,0.06884367539834682,0.7210124828216866,0.6699341877493064,0.059160978062184955,0.2053847602549446,0.38213305649288964,0.0650176328137066,-0.11481060313614813,-0.5997857533253599,0.06473786903743899,-0.08309387640232768,-0.08108530081129248,0.05239484782150903,-0.4679342085713991,-0.8982870578631688,0.043276644178922796,-0.3227669676400935,-0.8973831193018731
4168,119,0.046842696813084735,-0.7154852595980927,-0.8470064750490525,0.05440278817943553,0.03262570550011318,0.30643058542066703,0.059829686501903526,0.6881346537247975,0.7489439127099161,0.07166741401639595,0.057052473828288375,0.2922146516977627,0.0500762098628643,-0.36659233618279546,-1.1618260682741453,0.06329691789954808,0.122373077564601,0.3772936668583553,0.053598467842868404,-0.6731351685929735,-1.285060152155325,0.06715064671588436,-0.08469102859955241,-0.7198113695746431
4169,120,0.05275971858610749,-0.7173713859288575,-0.5773980104565322,0.06434241027043724,-0.5307370252560093,-0.4405355403706485,0.07777525853100972,0.613529131128786,0.6974435779253311,0.047042364374280034,-0.3800361040290624,-0.28575688587585907,0.04825076735933111,-0.23356443701494073,-0.639390236191862,0.047521989087506676,0.17286464452123412,0.5047138297013195,0.03902536481367168,-0.7791235476729785,-1.167214201564219,0.06627618017826009,-0.1988522270995627,-0.5751700403025317
4170,121,0.055415404469432716,-0.41695450391245625,-0.20920543942415945,0.04074160173303213,-1.114262149959733,-1.3970397393525846,0.0565137667570651,0.21607395217952613,0.12622349795714816,0.051614604279569515,-0.4487785670803031,-0.5202783990025796,0.05770618665378597,0.13129907539349278,0.022952888119656206,0.06899881169636898,0.3967131355691735,0.8126353987586635,0.06118285174641738,-0.25592526952858197,-0.5075941869579359,0.048960579583206605,-0.3059932261724273,-0.7964674862555619
4171,122,0.054516952699242616,-0.24497822341267694,-0.13750870148659017,0.029178955299606648,-1.2315597146353983,-1.6405001359635176,0.04656724879298008,0.12347654718070597,-0.14906223642356964,0.05997762309055194,-0.4309072970829394,-0.5734716896738933,0.0798098995943277,0.43594230274783796,0.44328834399052364,0.08080647507075897,0.3283940703193938,0.5475614940508072,0.0551919347245239,0.1534277450999957,0.012415026716931815,0.048986872102360746,-0.40020548365061387,-0.9802796940322887
4172,123,0.06446669203764434,0.1020472069623404,0.30002244561530444,0.05112141588027949,-0.7812783964272262,-1.035282820323916,0.07266087815079975,0.35765550053681594,0.1396816621279475,0.05586475125091468,-0.3885571943837327,-0.5406117370982102,0.053519423471583685,0.14693780293730585,-0.13108496268687223,0.045658312199147566,-0.04143079930432045,-0.07494972132668153,0.07963762150396538,0.39831638354709953,0.3528563782485634,0.060315983862838166,-0.3650526670763525,-0.9685025650549106
4173,124,0.06071258404613947,0.2750523416376404,0.6766076244259662,0.06165029081782185,-0.15683205385941826,0.007196001526484641,0.07167728442745672,0.7656624454609648,0.8157774436280016,0.04945544300915396,-0.4195537337127461,-0.4981376250979521,0.05156464501092864,-0.28420841882322373,-0.8558919465863687,0.05299838809014059,-0.3289896347637789,-0.4745490064790392,0.059192833624788735,-0.06576856227596395,-0.1719171063361559,0.05596142207495825,-0.30182579013512323,-0.8113016002527051
