candidate_id,objective,recommendation_mode,rank,target_sbox,timing_offset_samples,width_samples,strength,repeat,repeat_spacing_samples,target_is_s5,absolute_timing_offset_samples,pulse_span_samples,glitch_energy_proxy,predicted_mean_missed,predicted_std_missed,predicted_mean_clean_target_ineffective,predicted_std_clean_target_ineffective,predicted_mean_clean_target_effective,predicted_std_clean_target_effective,predicted_mean_off_target,predicted_std_off_target,predicted_mean_multi_hit,predicted_std_multi_hit,predicted_mean_invalid_reset,predicted_std_invalid_reset,predicted_mean_clean_target,model_disagreement,support_score,robust_utility_SIFA,robust_utility_SEFA,robust_utility_SHFA,exploration_utility_SIFA,exploration_utility_SEFA,exploration_utility_SHFA
25817,SEFA,explore,2,S0,-0.2094024494227651,0.6362222023550772,0.7569626335662584,1,2.9700739267972835,0.0,0.2094024494227651,0.6362222023550772,0.4815964338280242,0.06786905829791805,0.013686721794083282,0.22250590046932203,0.029561846339886406,0.6401871283450196,0.04104943276150105,0.0195022615912668,0.0007655220908611979,0.04989445432564975,0.0025221330389918486,4.1196970823884096e-05,2.2435706278221076e-06,0.8626930288143416,0.09421384505820483,0.06010990358797197,0.2047687926653902,0.6155574686881189,0.7737992847044095,0.23774363843576188,0.6485323144584906,0.8067741304747812
18832,SEFA,explore,3,S0,-0.6048098944384064,3.733292654934374,1.0678728581852375,1,4.122481989066153,0.0,0.6048098944384064,3.733292654934374,3.9866818978667236,0.03420703373891509,0.010120952768458237,0.16279006823142708,0.04409904524561977,0.6308317849501281,0.053783544350942104,0.033460889719902055,0.0029254776522896976,0.12847225021244577,0.01118139572918193,0.010237973147181714,0.010782357531541453,0.7936218531815552,0.11773838852961296,0.08766081897583317,0.1363306410840552,0.5985616583395629,0.5974856322563522,0.17753907706941974,0.6397700943249274,0.6386940682417167
30632,SEFA,explore,4,S0,-0.7141159849442771,2.64297836789334,1.066765111444007,1,6.222772085009354,0.0,0.7141159849442771,2.64297836789334,2.819437113169839,0.039867020483428814,0.010771362134685184,0.16699415531398543,0.031288383685464174,0.6235321447788976,0.038117563754453014,0.04045838093546936,0.002850411255295483,0.1278873626574581,0.0076569880766423435,0.001260935830760768,0.0009122467613039396,0.790526300092883,0.10357096124236395,0.04261481550352092,0.1482211251027069,0.6006616065262258,0.6256770509384824,0.18447096153753428,0.6369114429610532,0.6619268873733097
25899,SEFA,explore,5,S0,0.2295873103036412,0.9198472812327753,1.1805873238406859,1,2.6087131586749432,0.0,0.2295873103036412,0.9198472812327753,1.085960040092733,0.04364321425134751,0.007925592733809047,0.2089901697227652,0.027720355059866815,0.625902538971224,0.035360602595387716,0.026923843653557624,0.002337531147962201,0.09443628817768585,0.006597341803082346,0.00010394522341979187,0.00017810747038410316,0.8348927086939892,0.08657376825673387,0.05095857580913682,0.19235795668684513,0.6046861774139914,0.73626046547623,0.222658775576702,0.6349869963038483,0.7665612843660868
20007,SEFA,explore,6,S0,-0.5539642431559999,3.0082430744953625,1.3657049315200331,1,6.687460200974144,0.0,0.5539642431559999,3.0082430744953625,4.108372402049303,0.0361657467925146,0.007592344832139979,0.16891882479033446,0.026837602381947243,0.6138163077937133,0.03820191071505242,0.040880982809490825,0.0034915131239396523,0.13066265276508038,0.005860532578545636,0.009555485048866361,0.003428591668823435,0.7827351325840478,0.10103272715795278,-0.019192006775913484,0.1528162633611661,0.5908951613646819,0.6305139372951554,0.18817771786644957,0.6262566158699654,0.6658753918004389
17083,SEFA,explore,7,S0,-0.9170126068367423,1.1144029412478789,1.4285207842318175,1,3.3551012232030297,0.0,0.9170126068367423,1.1144029412478789,1.591947763581664,0.05200480082660634,0.006965879131156381,0.1858024073514375,0.02151656201205573,0.6023691265536212,0.015473933669877982,0.04199378282743695,0.005201867859866002,0.1082166871816161,0.00938504547955965,0.00961319525928196,0.0012263782007536268,0.7881715339050587,0.07122419051356149,0.02998774742331889,0.17289247014420406,0.5930847663516944,0.6752637186666189,0.19782093682395058,0.618013233031441,0.7001921853463655
28070,SEFA,explore,8,S0,0.022300259781902643,0.5992321312931789,1.1572650603699508,1,3.5583635896287276,0.0,0.022300259781902643,0.5992321312931789,0.6934704085966149,0.05283232744931283,0.0068776074021047766,0.2280551430938701,0.0207635608587603,0.608782406206704,0.024374022949753254,0.02679667463640641,0.0026687335401789727,0.08336422306327118,0.0034741613439106703,0.00016922555043545856,0.0002361126720790572,0.8368375493005741,0.049207201604044126,0.014491926751453776,0.21559700657861391,0.5941579924368521,0.7773893461373006,0.23281952714002935,0.6113805129982676,0.7946118666987161
19686,SEFA,explore,9,S0,0.4499308863811142,0.922245633775014,1.1579371103983052,1,1.3498834334554037,0.0,0.4499308863811142,0.922245633775014,1.0679024442508933,0.049072968261651306,0.00899304571970607,0.21925156209018,0.02677276569913634,0.6101887175943993,0.03843042436083373,0.02629730211354415,0.0031816886979474756,0.09514769840198734,0.0069792593525667326,4.175153823789105e-05,3.29445442469178e-06,0.8294402796845793,0.06729136545622846,0.024929924945093662,0.2031879026706982,0.5871304629778991,0.753585508863178,0.22673988058037817,0.6106824408875791,0.777137486772858
24444,SEFA,explore,10,S0,-0.4742036296018912,3.910077830002525,1.0288657831819439,1,3.0869845239228453,0.0,0.4742036296018912,3.910077830002525,4.022945288867904,0.03554989143621421,0.008662915627858795,0.18914831319865255,0.04907769495207277,0.6113828062982686,0.055362674547435674,0.02905502184490098,0.003343221376862148,0.13096873670770523,0.008748539306855785,0.0038952305142584986,0.004574973724311878,0.8005311194969211,0.08728292173687457,0.09281954513932311,0.15970169622740887,0.5781652015698072,0.6486758491092478,0.19025071883531497,0.6087142241777134,0.679224871717154
19742,SEFA,explore,11,S0,-1.0107458331341017,2.3663590286063654,1.2548867996716138,1,4.258360846945813,0.0,1.0107458331341017,2.3663590286063654,2.9695127082818704,0.04075133346624148,0.007846236987525384,0.18897537474483336,0.05350934706527901,0.6089403021730037,0.045473972535065674,0.03703951797717623,0.004109292116537049,0.12314339640760164,0.01310313638103088,0.0011500752311436662,0.0008350401175105632,0.797915676917837,0.0697389767194094,0.05974201417837688,0.15686976650566598,0.5816559186519642,0.650189385159615,0.18127840835745926,0.6060645605037575,0.6745980270114083
15214,SEFA,explore,12,S0,-0.8499528332460535,0.6444141426117624,1.4879587587121113,1,7.817504414470603,0.0,0.8499528332460535,0.6444141426117624,0.9588616677371274,0.05689084716599045,0.016591747631810712,0.18452428112568606,0.022266912327533573,0.5991881218517955,0.044991497705986906,0.04341632380964403,0.005571048905008837,0.10327229502480764,0.004103777906903932,0.012708131022076529,0.0029847543081887554,0.7837124029774816,0.09592138618186535,-0.07429317727036433,0.17116413372916592,0.5721932232282033,0.6772973069834954,0.2047366188928188,0.6057657083918562,0.7108697921471483
