campaign_arm,key_id,target_sbox,target_sbox_index,top_fraction,key_guess,key_guess_hex,sample_count,sei,chi
random_uniform,0,S0,0,0.15,3,3,107,0.007113066643374966,12.177570093457941
random_uniform,0,S0,0,0.15,4,4,107,0.013576513232596732,23.242990654205606
random_uniform,0,S0,0,0.15,5,5,107,0.017070268145689578,29.224299065420556
random_uniform,0,S0,0,0.15,6,6,107,0.009209319591230674,15.766355140186915
random_uniform,0,S0,0,0.15,7,7,107,0.01200432352170495,20.551401869158877
random_uniform,0,S0,0,0.15,8,8,107,0.008510568608612105,14.570093457943923
random_uniform,0,S0,0,0.15,9,9,107,0.007811817625993535,13.373831775700932
random_uniform,0,S0,0,0.15,10,a,107,0.010082758319503884,17.26168224299065
random_uniform,0,S0,0,0.15,11,b,107,0.010606821556467812,18.158878504672895
random_uniform,0,S0,0,0.15,12,c,107,0.009384007336885315,16.065420560747658
random_uniform,0,S0,0,0.15,13,d,107,0.007811817625993535,13.373831775700932
random_uniform,0,S0,0,0.15,14,e,107,0.007811817625993536,13.373831775700934
random_uniform,0,S0,0,0.15,15,f,107,0.008510568608612105,14.570093457943923
random_uniform,0,S0,0,0.2,0,0,143,0.003175583158100641,7.265734265734267
random_uniform,0,S0,0,0.2,1,1,143,0.005229473323878919,11.965034965034965
random_uniform,0,S0,0,0.2,2,2,143,0.004544843268619493,10.3986013986014
random_uniform,0,S0,0,0.2,3,3,143,0.005816299085529855,13.307692307692308
random_uniform,0,S0,0,0.2,4,4,143,0.007478972076874175,17.111888111888113
random_uniform,0,S0,0,0.2,5,5,143,0.01158675240843073,26.510489510489514
random_uniform,0,S0,0,0.2,6,6,143,0.005718494791921366,13.083916083916087
random_uniform,0,S0,0,0.2,7,7,143,0.0052294733238789195,11.965034965034969
random_uniform,0,S0,0,0.2,8,8,143,0.004642647562227983,10.622377622377625
random_uniform,0,S0,0,0.2,9,9,143,0.005816299085529856,13.307692307692312
random_uniform,0,S0,0,0.2,10,a,143,0.004936060443053451,11.293706293706295
random_uniform,0,S0,0,0.2,11,b,143,0.006598733434397771,15.0979020979021
random_uniform,0,S0,0,0.2,12,c,143,0.0056206904983128764,12.860139860139862
random_uniform,0,S0,0,0.2,13,d,143,0.004544843268619493,10.3986013986014
random_uniform,0,S0,0,0.2,14,e,143,0.004740451855836472,10.846153846153847
random_uniform,0,S0,0,0.2,15,f,143,0.0054250819110958975,12.412587412587413
random_uniform,0,S0,0,0.3,0,0,214,0.002396497510699624,8.205607476635514
random_uniform,0,S0,0,0.3,1,1,214,0.002920560747663551,9.999999999999998
random_uniform,0,S0,0,0.3,2,2,214,0.0035319678574547986,12.09345794392523
random_uniform,0,S0,0,0.3,3,3,214,0.005453533059655864,18.672897196261676
random_uniform,0,S0,0,0.3,4,4,214,0.004099703030832387,14.037383177570092
random_uniform,0,S0,0,0.3,5,5,214,0.005977596296619791,20.467289719626166
random_uniform,0,S0,0,0.3,6,6,214,0.0030952484933181932,10.598130841121494
random_uniform,0,S0,0,0.3,7,7,214,0.0020471220193903393,7.009345794392522
random_uniform,0,S0,0,0.3,8,8,214,0.0032262643025591743,11.046728971962613
random_uniform,0,S0,0,0.3,9,9,214,0.0027458730020089085,9.401869158878503
random_uniform,0,S0,0,0.3,10,a,214,0.002571185256354266,8.803738317757007
random_uniform,0,S0,0,0.3,11,b,214,0.0023964975106996237,8.205607476635512
random_uniform,0,S0,0,0.3,12,c,214,0.002178137828631321,7.457943925233643
random_uniform,0,S0,0,0.3,13,d,214,0.0023091536378723027,7.906542056074764
random_uniform,0,S0,0,0.3,14,e,214,0.003444623984627478,11.794392523364484
random_uniform,0,S0,0,0.3,15,f,214,0.003313608175386496,11.345794392523363
random_uniform,0,S0,0,0.4,0,0,285,0.002172206832871652,9.905263157894733
random_uniform,0,S0,0,0.4,1,1,285,0.0019752231455832563,9.007017543859648
random_uniform,0,S0,0,0.4,2,2,285,0.0014088950446291162,6.42456140350877
random_uniform,0,S0,0,0.4,3,3,285,0.00340335487842413,15.519298245614031
random_uniform,0,S0,0,0.4,4,4,285,0.0038711911357340715,17.652631578947368
random_uniform,0,S0,0,0.4,5,5,285,0.0051515851031086485,23.49122807017544
random_uniform,0,S0,0,0.4,6,6,285,0.002172206832871652,9.905263157894733
random_uniform,0,S0,0,0.4,7,7,285,0.0011872883964296707,5.414035087719299
random_uniform,0,S0,0,0.4,8,8,285,0.0023199445983379504,10.578947368421053
random_uniform,0,S0,0,0.4,9,9,285,0.001728993536472761,7.8842105263157904
random_uniform,0,S0,0,0.4,10,a,285,0.0021722068328716526,9.905263157894735
random_uniform,0,S0,0,0.4,11,b,285,0.0014335180055401655,6.536842105263155
random_uniform,0,S0,0,0.4,12,c,285,0.0015812557710064633,7.210526315789473
random_uniform,0,S0,0,0.4,13,d,285,0.002172206832871653,9.905263157894737
random_uniform,0,S0,0,0.4,14,e,285,0.002467682363804247,11.252631578947366
random_uniform,0,S0,0,0.4,15,f,285,0.0023445675592489996,10.691228070175438
random_uniform,0,S0,0,0.5,0,0,356,0.0025801666456255526,14.696629213483147
random_uniform,0,S0,0,0.5,1,1,356,0.001649097336194925,9.393258426966293
random_uniform,0,S0,0,0.5,2,2,356,0.001159891427850019,6.606741573033708
random_uniform,0,S0,0,0.5,3,3,356,0.003227180911501074,18.382022471910116
random_uniform,0,S0,0,0.5,4,4,356,0.0034165509405378117,19.460674157303377
random_uniform,0,S0,0,0.5,5,5,356,0.0036059209695745494,20.539325842696634
random_uniform,0,S0,0,0.5,6,6,356,0.002075179901527585,11.820224719101125
random_uniform,0,S0,0,0.5,7,7,356,0.0009073980558010355,5.168539325842698
random_uniform,0,S0,0,0.5,8,8,356,0.0018700290367377863,10.65168539325843
random_uniform,0,S0,0,0.5,9,9,356,0.0017280015149602327,9.842696629213485
random_uniform,0,S0,0,0.5,10,a,356,0.0015228506501704332,8.674157303370787
random_uniform,0,S0,0,0.5,11,b,356,0.0016175356646888025,9.21348314606742
random_uniform,0,S0,0,0.5,12,c,356,0.000986302234566343,5.61797752808989
random_uniform,0,S0,0,0.5,13,d,356,0.002706413331650044,15.415730337078651
random_uniform,0,S0,0,0.5,14,e,356,0.002832660017674536,16.134831460674157
random_uniform,0,S0,0,0.5,15,f,356,0.001664878171947987,9.483146067415733
random_uniform,0,S0,0,0.65,0,0,463,0.0020382494670404773,15.099352051835856
random_uniform,0,S0,0,0.65,1,1,463,0.0013478511351921222,9.984881209503241
random_uniform,0,S0,0,0.65,2,2,463,0.0017210394226777192,12.749460043196544
random_uniform,0,S0,0,0.65,3,3,463,0.0030271984288773096,22.42548596112311
random_uniform,0,S0,0,0.65,4,4,463,0.0032417816941815274,24.015118790496754
random_uniform,0,S0,0,0.65,5,5,463,0.002719318091701692,20.144708423326133
random_uniform,0,S0,0,0.65,6,6,463,0.0018050067873619786,13.371490280777538
random_uniform,0,S0,0,0.65,7,7,463,0.0010306410908293645,7.634989200863933
random_uniform,0,S0,0,0.65,8,8,463,0.0018983038592333783,14.062634989200866
random_uniform,0,S0,0,0.65,9,9,463,0.0013385214280049822,9.915766738660908
random_uniform,0,S0,0,0.65,10,a,463,0.001105278748326484,8.187904967602593
random_uniform,0,S0,0,0.65,11,b,463,0.0017956770801748389,13.302375809935207
random_uniform,0,S0,0,0.65,12,c,463,0.0016464017651805997,12.196544276457882
random_uniform,0,S0,0,0.65,13,d,463,0.0015064561573735016,11.159827213822899
random_uniform,0,S0,0,0.65,14,e,463,0.0025980318982688727,19.246220302375807
random_uniform,0,S0,0,0.65,15,f,463,0.0017210394226777194,12.749460043196546
random_uniform,0,S0,0,0.8,0,0,570,0.0017413050169282854,15.880701754385964
random_uniform,0,S0,0,0.8,1,1,570,0.0009656817482302247,8.807017543859649
random_uniform,0,S0,0,0.8,2,2,570,0.001279624499846106,11.670175438596486
random_uniform,0,S0,0,0.8,3,3,570,0.0024738381040320103,22.561403508771935
random_uniform,0,S0,0,0.8,4,4,570,0.0018890427823945828,17.228070175438596
random_uniform,0,S0,0,0.8,5,5,570,0.0020614035087719294,18.799999999999997
random_uniform,0,S0,0,0.8,6,6,570,0.002166051092643891,19.754385964912284
random_uniform,0,S0,0,0.8,7,7,570,0.0008364112034472148,7.628070175438599
random_uniform,0,S0,0,0.8,8,8,570,0.0013781163434903048,12.56842105263158
random_uniform,0,S0,0,0.8,9,9,570,0.0019198214835333943,17.508771929824555
random_uniform,0,S0,0,0.8,10,a,570,0.0009841489689135115,8.975438596491225
random_uniform,0,S0,0,0.8,11,b,570,0.0011134195136965222,10.154385964912283
random_uniform,0,S0,0,0.8,12,c,570,0.0017105263157894733,15.599999999999996
random_uniform,0,S0,0,0.8,13,d,570,0.0016181902123730382,14.75789473684211
random_uniform,0,S0,0,0.8,14,e,570,0.0023938134810710986,21.83157894736842
random_uniform,0,S0,0,0.8,15,f,570,0.0012611572791628191,11.50175438596491
random_uniform,0,S0,0,1.0,0,0,713,0.0018095861470703366,20.6437587657784
random_uniform,0,S0,0,1.0,1,1,713,0.0009362048039908018,10.680224403927067
random_uniform,0,S0,0,1.0,2,2,713,0.001416171127665141,16.155680224403927
random_uniform,0,S0,0,1.0,3,3,713,0.0030016336558680795,34.24263674614305
random_uniform,0,S0,0,1.0,4,4,713,0.0017309031431892974,19.746143057503506
random_uniform,0,S0,0,1.0,5,5,713,0.0019158082023097395,21.855539971949508
random_uniform,0,S0,0,1.0,6,6,713,0.0017269689929952454,19.70126227208976
random_uniform,0,S0,0,1.0,7,7,713,0.0009519414047670097,10.859747545582048
random_uniform,0,S0,0,1.0,8,8,713,0.0016797591906666219,19.162692847124823
random_uniform,0,S0,0,1.0,9,9,713,0.0014987882817402319,17.098176718092564
random_uniform,0,S0,0,1.0,10,a,713,0.0007198265433179443,8.211781206171109
random_uniform,0,S0,0,1.0,11,b,713,0.0010345585588421007,11.802244039270684
random_uniform,0,S0,0,1.0,12,c,713,0.0012824100210673743,14.629733520336606
random_uniform,0,S0,0,1.0,13,d,713,0.0012588051199030623,14.360448807854135
random_uniform,0,S0,0,1.0,14,e,713,0.0015538663844569594,17.726507713884992
random_uniform,0,S0,0,1.0,15,f,713,0.001589273736203427,18.130434782608695
random_uniform,0,S5,5,0.05,0,0,30,0.026388888888888892,12.666666666666668
random_uniform,0,S5,5,0.05,1,1,30,0.028611111111111115,13.733333333333334
random_uniform,0,S5,5,0.05,2,2,30,0.035277777777777776,16.933333333333334
random_uniform,0,S5,5,0.05,3,3,30,0.03305555555555555,15.866666666666665
random_uniform,0,S5,5,0.05,4,4,30,0.030833333333333334,14.8
random_uniform,0,S5,5,0.05,5,5,30,0.02861111111111111,13.733333333333334
random_uniform,0,S5,5,0.05,6,6,30,0.03527777777777778,16.933333333333337
random_uniform,0,S5,5,0.05,7,7,30,0.010833333333333335,5.200000000000001
random_uniform,0,S5,5,0.05,8,8,30,0.037500000000000006,18.000000000000004
random_uniform,0,S5,5,0.05,9,9,30,0.04194444444444444,20.13333333333333
random_uniform,0,S5,5,0.05,10,a,30,0.028611111111111108,13.733333333333333
random_uniform,0,S5,5,0.05,11,b,30,0.050833333333333335,24.400000000000002
random_uniform,0,S5,5,0.05,12,c,30,0.04416666666666666,21.199999999999996
random_uniform,0,S5,5,0.05,13,d,30,0.03972222222222222,19.066666666666666
random_uniform,0,S5,5,0.05,14,e,30,0.021944444444444447,10.533333333333335
random_uniform,0,S5,5,0.05,15,f,30,0.035277777777777776,16.933333333333334
random_uniform,0,S5,5,0.075,0,0,46,0.018785444234404536,13.826086956521738
random_uniform,0,S5,5,0.075,1,1,46,0.01784026465028355,13.130434782608694
random_uniform,0,S5,5,0.075,2,2,46,0.01405954631379962,10.347826086956522
random_uniform,0,S5,5,0.075,3,3,46,0.01689508506616257,12.43478260869565
random_uniform,0,S5,5,0.075,4,4,46,0.012169187145557654,8.956521739130434
random_uniform,0,S5,5,0.075,5,5,46,0.017840264650283554,13.130434782608695
random_uniform,0,S5,5,0.075,6,6,46,0.030127599243856332,22.17391304347826
random_uniform,0,S5,5,0.075,7,7,46,0.011224007561436673,8.26086956521739
random_uniform,0,S5,5,0.075,8,8,46,0.03390831758034027,24.956521739130437
random_uniform,0,S5,5,0.075,9,9,46,0.03390831758034027,24.956521739130437
random_uniform,0,S5,5,0.075,10,a,46,0.012169187145557654,8.956521739130434
random_uniform,0,S5,5,0.075,11,b,46,0.04052457466918716,29.82608695652175
random_uniform,0,S5,5,0.075,12,c,46,0.037689035916824196,27.73913043478261
random_uniform,0,S5,5,0.075,13,d,46,0.028237240075614366,20.782608695652172
random_uniform,0,S5,5,0.075,14,e,46,0.018785444234404536,13.826086956521738
random_uniform,0,S5,5,0.075,15,f,46,0.024456521739130436,18.0
random_uniform,0,S5,5,0.1,0,0,61,0.008717414673474873,8.508196721311476
random_uniform,0,S5,5,0.1,1,1,61,0.01355482397205052,13.229508196721309
random_uniform,0,S5,5,0.1,2,2,61,0.010329884439666755,10.081967213114753
random_uniform,0,S5,5,0.1,3,3,61,0.01140486428379468,11.131147540983607
random_uniform,0,S5,5,0.1,4,4,61,0.009792394517602793,9.557377049180326
random_uniform,0,S5,5,0.1,5,5,61,0.009254904595538831,9.0327868852459
random_uniform,0,S5,5,0.1,6,6,61,0.021079682880945978,20.573770491803273
random_uniform,0,S5,5,0.1,7,7,61,0.01140486428379468,11.131147540983607
random_uniform,0,S5,5,0.1,8,8,61,0.02430462241332975,23.721311475409838
random_uniform,0,S5,5,0.1,9,9,61,0.02430462241332975,23.721311475409838
random_uniform,0,S5,5,0.1,10,a,61,0.013554823972050524,13.229508196721312
random_uniform,0,S5,5,0.1,11,b,61,0.02752956194571352,26.868852459016395
random_uniform,0,S5,5,0.1,12,c,61,0.02699207202364956,26.344262295081972
random_uniform,0,S5,5,0.1,13,d,61,0.021079682880945985,20.57377049180328
random_uniform,0,S5,5,0.1,14,e,61,0.010867374361730717,10.60655737704918
random_uniform,0,S5,5,0.1,15,f,61,0.013554823972050524,13.229508196721312
random_uniform,0,S5,5,0.15,0,0,91,0.00838515879724671,12.20879120879121
random_uniform,0,S5,5,0.15,1,1,91,0.01345701002294409,19.593406593406595
random_uniform,0,S5,5,0.15,2,2,91,0.00983425914744596,14.318681318681318
random_uniform,0,S5,5,0.15,3,3,91,0.007419091897113875,10.802197802197803
random_uniform,0,S5,5,0.15,4,4,91,0.005969991546914625,8.692307692307693
random_uniform,0,S5,5,0.15,5,5,91,0.0081436420722135,11.857142857142856
random_uniform,0,S5,5,0.15,6,6,91,0.01997796159884072,29.087912087912088
random_uniform,0,S5,5,0.15,7,7,91,0.005728474821881416,8.340659340659341
random_uniform,0,S5,5,0.15,8,8,91,0.01611369399830938,23.46153846153846
random_uniform,0,S5,5,0.15,9,9,91,0.012732459847844463,18.538461538461537
random_uniform,0,S5,5,0.15,10,a,91,0.007177575172080667,10.45054945054945
random_uniform,0,S5,5,0.15,11,b,91,0.014423076923076926,21.000000000000004
random_uniform,0,S5,5,0.15,12,c,91,0.012732459847844463,18.538461538461537
random_uniform,0,S5,5,0.15,13,d,91,0.017321277623475427,25.219780219780223
random_uniform,0,S5,5,0.15,14,e,91,0.005245441371814999,7.637362637362639
random_uniform,0,S5,5,0.15,15,f,91,0.009109708972346336,13.263736263736266
random_uniform,0,S5,5,0.2,0,0,122,0.006836199946251008,13.344262295081968
random_uniform,0,S5,5,0.2,1,1,122,0.0065674549852190265,12.81967213114754
random_uniform,0,S5,5,0.2,2,2,122,0.006298710024187047,12.295081967213116
random_uniform,0,S5,5,0.2,3,3,122,0.007239317387798978,14.131147540983605
random_uniform,0,S5,5,0.2,4,4,122,0.00791117979037893,15.44262295081967
random_uniform,0,S5,5,0.2,5,5,122,0.004686240257995163,9.147540983606557
random_uniform,0,S5,5,0.2,6,6,122,0.013286079011018545,25.934426229508198
random_uniform,0,S5,5,0.2,7,7,122,0.005761220102123085,11.245901639344263
random_uniform,0,S5,5,0.2,8,8,122,0.010598629400698736,20.688524590163933
random_uniform,0,S5,5,0.2,9,9,122,0.011270491803278687,21.999999999999996
random_uniform,0,S5,5,0.2,10,a,122,0.004686240257995163,9.147540983606557
random_uniform,0,S5,5,0.2,11,b,122,0.0073736898683149695,14.39344262295082
random_uniform,0,S5,5,0.2,12,c,122,0.007508062348830958,14.65573770491803
random_uniform,0,S5,5,0.2,13,d,122,0.008986159634506854,17.54098360655738
random_uniform,0,S5,5,0.2,14,e,122,0.004417495296963182,8.62295081967213
random_uniform,0,S5,5,0.2,15,f,122,0.010195511959150765,19.901639344262293
random_uniform,0,S5,5,0.3,0,0,182,0.0024076198526747986,7.010989010989014
random_uniform,0,S5,5,0.3,1,1,182,0.004339753652940466,12.637362637362635
random_uniform,0,S5,5,0.3,2,2,182,0.0034340659340659344,10.000000000000002
random_uniform,0,S5,5,0.3,3,3,182,0.002769894940224611,8.065934065934067
random_uniform,0,S5,5,0.3,4,4,182,0.0027095157589663087,7.8901098901098905
random_uniform,0,S5,5,0.3,5,5,182,0.002769894940224611,8.065934065934067
random_uniform,0,S5,5,0.3,6,6,182,0.007902125347180294,23.010989010989018
random_uniform,0,S5,5,0.3,7,7,182,0.003917099384132351,11.406593406593407
random_uniform,0,S5,5,0.3,8,8,182,0.006211508271947832,18.087912087912084
random_uniform,0,S5,5,0.3,9,9,182,0.006573783359497647,19.142857142857146
random_uniform,0,S5,5,0.3,10,a,182,0.0029510324839995172,8.593406593406595
random_uniform,0,S5,5,0.3,11,b,182,0.002226482308899891,6.483516483516483
random_uniform,0,S5,5,0.3,12,c,182,0.005486958096848207,15.978021978021978
random_uniform,0,S5,5,0.3,13,d,182,0.0061511290906895305,17.912087912087912
random_uniform,0,S5,5,0.3,14,e,182,0.0030114116652578196,8.76923076923077
random_uniform,0,S5,5,0.3,15,f,182,0.006211508271947833,18.08791208791209
random_uniform,0,S5,5,0.4,0,0,243,0.0027508933258818947,10.695473251028806
random_uniform,0,S5,5,0.4,1,1,243,0.002886374028349337,11.222222222222221
random_uniform,0,S5,5,0.4,2,2,243,0.001971879286694102,7.666666666666668
random_uniform,0,S5,5,0.4,3,3,243,0.0016670477061423569,6.481481481481484
random_uniform,0,S5,5,0.4,4,4,243,0.0018025284086097986,7.008230452674897
random_uniform,0,S5,5,0.4,5,5,243,0.001971879286694102,7.666666666666668
random_uniform,0,S5,5,0.4,6,6,243,0.0047831038628935296,18.596707818930042
random_uniform,0,S5,5,0.4,7,7,243,0.0024121915697132897,9.37860082304527
random_uniform,0,S5,5,0.4,8,8,243,0.004410531931108063,17.14814814814815
random_uniform,0,S5,5,0.4,9,9,243,0.0031573354332842213,12.275720164609051
random_uniform,0,S5,5,0.4,10,a,243,0.0029202442039661975,11.353909465020577
random_uniform,0,S5,5,0.4,11,b,243,0.002107359989161544,8.193415637860083
random_uniform,0,S5,5,0.4,12,c,243,0.004071830174939457,15.83127572016461
random_uniform,0,S5,5,0.4,13,d,243,0.0035637775406865482,13.8559670781893
random_uniform,0,S5,5,0.4,14,e,243,0.0014638266524411932,5.691358024691359
random_uniform,0,S5,5,0.4,15,f,243,0.003902479296855154,15.172839506172838
random_uniform,0,S5,5,0.5,0,0,304,0.00281336565096953,13.684210526315795
random_uniform,0,S5,5,0.5,1,1,304,0.0027268005540166205,13.263157894736842
random_uniform,0,S5,5,0.5,2,2,304,0.001839508310249308,8.947368421052634
random_uniform,0,S5,5,0.5,3,3,304,0.0021208448753462605,10.31578947368421
random_uniform,0,S5,5,0.5,4,4,304,0.00196935595567867,9.578947368421051
random_uniform,0,S5,5,0.5,5,5,304,0.0018827908587257622,9.157894736842108
random_uniform,0,S5,5,0.5,6,6,304,0.003354397506925208,16.315789473684212
random_uniform,0,S5,5,0.5,7,7,304,0.0019477146814404437,9.473684210526319
random_uniform,0,S5,5,0.5,8,8,304,0.002445463988919668,11.894736842105265
random_uniform,0,S5,5,0.5,9,9,304,0.003332756232686981,16.210526315789476
random_uniform,0,S5,5,0.5,10,a,304,0.002445463988919668,11.894736842105265
random_uniform,0,S5,5,0.5,11,b,304,0.0015798130193905818,7.68421052631579
random_uniform,0,S5,5,0.5,12,c,304,0.0024671052631578946,12.0
random_uniform,0,S5,5,0.5,13,d,304,0.0016447368421052633,8.0
random_uniform,0,S5,5,0.5,14,e,304,0.0013850415512465378,6.73684210526316
random_uniform,0,S5,5,0.5,15,f,304,0.003051419667590028,14.842105263157897
random_uniform,0,S5,5,0.65,0,0,395,0.001931982054157988,12.210126582278484
random_uniform,0,S5,5,0.65,1,1,395,0.001534609838166961,9.698734177215194
