experiment_id,target_sbox,target_sbox_index,key_id,session_id,source_healthy_trace_id,fault_model,nominal_target_center_sample,timing_offset_samples,first_pulse_nominal_sample,width_samples,strength,repeat,repeat_spacing_samples,plaintext_hex,healthy_ciphertext_hex,response_received,faulty_ciphertext_hex,ciphertext_equal,ciphertext_hamming_distance,trace_mean,trace_std,trace_peak_to_peak,trace_max_absolute,trace_high_frequency_energy,target_window_energy,pulse_window_energy,saturation_fraction
2654,S0,0,7,1,682,random_and_4,4083.0,9.755972123343486,4092.7559721233433,3.534226641054177,0.9494840739447005,1,1.7896848248693114,3278d95cb292605a,cd085e69e6a41892,True,cd085e69e6a41893,False,1,0.1249856599417792,1.1067645079628243,5.817533254623413,3.5643839836120605,0.7440696735476852,0.6585343821623492,3.80793514578788,0.0
2655,S5,5,7,1,163,random_nibble,4128.0,8.027877049037343,4136.027877049038,1.6616441465555571,0.4328161392671255,1,1.8306104009944404,5ae2decbbf345b7e,1efe38b7ce0b4001,True,1efe38b7ce0b4001,True,0,0.10055155622359126,1.0065854432930703,5.020225763320923,2.8193914890289307,1.094298224785242,0.9159050614956095,1.082362886330781,0.0
2656,S0,0,0,2,942,random_and_4,4083.0,5.810284684878925,4088.8102846848788,8.519902879777108,1.119258443712802,2,9.267684914286658,8af2ffa31589d553,de70fd6dfd6308b7,True,de70fd6dfd6328b7,False,1,0.22902222596914382,1.0626897833331674,5.098810911178589,3.283592462539673,0.7472463524785256,2.178869888819839,3.4082351843148606,0.0
2657,S5,5,0,2,510,random_and_2,4128.0,0.9996049772646702,4128.999604977264,9.02058684225989,0.5915891350373905,2,5.811506114342203,fdf7fb678e07d54d,4c3c69283dee9d68,True,4c3c69287dee9d68,False,1,0.08094346766183907,1.312126971356642,9.776705741882324,5.054041862487793,1.638900629676881,3.8401684595874674,3.5805795919638905,0.02027027027027027
2658,S0,0,1,2,715,random_and_4,4083.0,7.842661202687049,4090.842661202687,12.876840536860808,1.291592019988478,4,8.820731629915961,722380c5aabb3bb6,619493b4a6e808f6,False,,,-1,0.2549156629779031,0.7777055143303075,5.53101658821106,3.506835699081421,0.4813610305616754,0.6665469203338746,1.9847622253141446,0.0
2659,S5,5,1,2,457,random_and_4,4128.0,0.6646257742777362,4128.664625774278,14.225487983366534,1.412628944607178,2,3.495363550173395,bf64e7bae0db6ba1,1d25b76a25f17727,False,,,-1,2.2948176506780893,2.5971921549890307,7.913185358047485,5.09665584564209,0.5765212685849058,13.124783826692486,16.57076070518864,0.4527027027027027
2660,S0,0,2,2,985,stuck_at_bit,4083.0,-27.648901667009348,4055.3510983329907,1.2309358447068806,0.13469260471301003,1,1.0748893738005727,04d1d81fab96cda4,f2efc291eaf55c93,True,f2efc291eaf55c93,True,0,0.08663018862087582,1.0460535025327886,5.471094131469727,3.5852417945861816,0.790186160316938,1.0073027218579584,0.2753197278711403,0.0
2661,S5,5,2,2,772,random_and_4,4128.0,-29.147476066256964,4098.852523933743,0.9754549678782594,0.17493071679999073,1,1.1292197461268347,b3a7b30b653339f1,d92a8ce32db3062a,True,d92a8ce32db3f62a,False,4,-0.0045332722240001766,1.2121737225644287,6.548283815383911,3.5891315937042236,1.5633348782307739,1.1892270421259956,0.9595892686545323,0.0
2662,S0,0,3,2,693,random_and_4,4083.0,-21.475810700421942,4061.524189299578,0.6234952196763469,0.1921506209108157,1,1.4392597188196148,0a9784a4967d4cd6,96cb0cb04549c69e,True,96cb0cb04549c69e,True,0,-0.04691268456490188,1.0726688476625452,5.444594144821167,3.051508665084839,1.8482697606798564,2.086496442158654,0.6110622763465869,0.0
2663,S5,5,3,2,934,random_and_4,4128.0,17.006519484706807,4145.006519484707,1.805087883457932,0.22710369763962568,1,1.153754418999726,9a20cf7e08076ae1,bbbad25dd7949e06,True,bbbad25dd7b49e06,False,1,0.03843447692122789,1.0618717441741685,5.7331626415252686,3.1642465591430664,1.021980072093949,1.1837182042451189,0.9619212781415754,0.0
2664,S0,0,4,2,22,random_and_2,4083.0,0.2103723068182184,4083.210372306818,3.620316627649695,0.6127079483133703,1,4.442768472036839,40a9cc7b07fc757b,654d1250b8e36e00,True,654d1250b8e36900,False,3,0.011910124342083125,1.0419329766037118,5.243380308151245,2.9310543537139893,1.4646076969144695,2.853640817167523,2.447062094058188,0.0
2665,S5,5,4,2,462,single_bit_flip,4128.0,5.061696885100961,4133.061696885101,1.9433853193030521,0.7946423493058505,1,3.1952951776126906,bcf8fd5746cfdac8,195d90171c34f7c4,True,195d90171c34f7c4,True,0,0.06235701316413847,1.2853631516447859,7.752264499664307,4.149183750152588,1.7858344727077275,1.1322830750475061,2.483720123242954,0.006756756756756757
2666,S0,0,5,2,423,stuck_at_bit,4083.0,3.4079261620687227,4086.4079261620686,2.4507439842679797,0.5589585554197278,1,4.826383618060471,2b01d7fe90e91f9d,cd445fe351b40a99,True,cd445fe351b40a99,True,0,0.045621048413670144,1.2301549844428628,6.172162771224976,3.519374370574951,2.473226261638105,4.374504692978851,2.0519539539559166,0.0
2667,S5,5,5,2,773,random_nibble,4128.0,-6.431411528107999,4121.568588471892,0.7688662353834745,0.5821299426525244,1,4.833578774227411,f5a4fdbef95666c9,3f3f4f57acf9d40e,True,3f3f4f57acf9d40e,True,0,0.22997983441235045,1.139337780905239,7.183629751205444,4.479605197906494,0.7873785230065976,1.6875666342291646,1.1958407219527696,0.013513513513513514
2668,S0,0,6,2,118,random_and_2,4083.0,-1.3424090212474118,4081.6575909787525,3.804516700747935,1.0300353460209255,2,2.53899137191479,b5c4bc5c646cd8f3,e963613edaedcae1,True,e963613edaedcae1,True,0,0.049065470173199836,1.0133496713570216,4.953666687011719,2.5513410568237305,0.8760704371688087,1.0030058260133528,1.0030058260133528,0.0
2669,S5,5,6,2,184,random_and_4,4128.0,-4.8772366563199485,4123.12276334368,1.8782875362021598,1.0273417253036377,1,1.5941746113457844,0ed8b31e715102cd,2aa2f3bae6b621c9,True,2aa2f3baecb621c9,False,2,0.003909526883649665,0.9106222438401033,4.999805927276611,2.5700128078460693,0.5966175185693169,0.9680159884173622,0.5403539386453159,0.0
2670,S0,0,7,2,514,stuck_at_bit,4083.0,-0.8057537300456881,4082.1942462699544,3.5745371252856493,0.44390767056495595,1,2.387790344062692,b7ab2911da0b1c6d,f113f010263542ce,True,f113f01026354dce,False,4,-0.0004421229650442665,1.2395762684997276,5.8754613399505615,3.164154052734375,1.5928005704789174,1.336894299210634,1.6740606720903317,0.0
2671,S5,5,7,2,344,random_and_4,4128.0,1.1868899676037756,4129.186889967604,1.561327541142902,0.9622352369467453,1,1.840313622962676,6c220cd054f92e59,24f72cada5f308e7,True,24f72cada5f308e7,True,0,0.052227335253642315,1.0387528422457162,5.140698671340942,2.865658760070801,1.0972604197813887,2.599169920586381,3.0334871792495086,0.0
2672,S0,0,0,3,629,random_and_4,4083.0,-2.635999873014591,4080.3640001269855,4.477997696229721,0.5598862536839192,2,4.513880688473623,30668e498513452d,6846b4a1acb4aae2,True,6846b4a1acb4a0e2,False,2,0.05365246735871895,1.147088063147017,6.110844135284424,3.238665819168091,1.0431727157719082,1.0359566559000426,0.9496511605823619,0.0
2673,S5,5,0,3,886,stuck_at_bit,4128.0,9.370261870452246,4137.370261870452,2.2786135231222384,0.8939735594914051,2,4.511055575693415,6de7afb5a29866be,90ace95dd6b818cb,True,90ace95dd6b818cb,True,0,0.19958536242562774,1.3164276771150687,8.27520203590393,4.34645414352417,1.7638588727497695,0.6351530462529548,3.933639333721852,0.013513513513513514
2674,S0,0,1,3,595,random_and_4,4083.0,10.016258407730996,4093.016258407731,1.5397449399869982,0.7806141482144745,1,1.5305075572395874,aaf7d33650dc1996,5c7d502075bc3ea5,True,5c7d502075bc3ead,False,1,-0.001008237970086771,0.9544456032495711,5.574620962142944,2.912944793701172,0.5320612750114325,0.3917313699515905,1.8688462196747082,0.0
2675,S5,5,1,3,564,random_and_4,4128.0,8.992789460012297,4136.992789460012,1.1960079481661523,0.7093852337393384,2,3.460745457235657,addb59ebf7b5834c,0c8c8b966c4830cc,True,0c8c8b962c68b0cc,False,3,0.014121225673227093,0.9803665775629257,4.928082704544067,2.483262777328491,1.5258311798832054,0.5380545346987037,0.5779899337233441,0.0
2676,S0,0,2,3,811,random_and_4,4083.0,4.180249330816738,4087.180249330817,10.575524232484241,1.0666591625357784,2,8.769163607495402,e84e7dc468432e73,f74b5b38cb6f85fd,False,,,-1,0.25273678495038954,0.8289200340859244,6.336811780929565,3.9952690601348877,0.5671861840686496,5.735259175781792,2.2328169455825773,0.0
2677,S5,5,2,3,848,random_and_4,4128.0,2.8048276680225332,4130.804827668023,13.041350585576932,1.126520950721128,2,8.16442261251322,a2cc4cd41d10c99b,eb49b43344512f84,True,eb49b43385572f84,False,5,0.1937605292769149,1.0409381498336943,5.51801872253418,2.8357157707214355,0.8070454272874961,2.3761023514378525,1.717926992788289,0.0
2678,S0,0,3,3,476,stuck_at_bit,4083.0,6.4987012606774215,4089.4987012606775,11.94843399570654,1.5818315240224439,2,6.79425688075573,843a1c48f609b4ad,9e3e449d1d452d3a,False,,,-1,3.7304966680302813,2.2344635224198837,7.2455878257751465,5.292681694030762,0.28104463832717963,2.542210075442814,18.934895444763097,0.7162162162162162
2679,S5,5,3,3,465,single_bit_flip,4128.0,7.640878940357663,4135.640878940358,13.616896577909941,1.1351485323649813,3,5.132597006480961,b7a8140b14ea25c2,930ca0a006d01e43,False,,,-1,0.2912438869935687,0.9843293239829537,5.588765978813171,3.636780023574829,0.7224227221599396,2.6382055805328375,3.6169415531999984,0.0
2680,S0,0,4,3,845,stuck_at_bit,4083.0,-22.321395240628735,4060.6786047593714,1.0905934705187255,0.11448950092982448,1,2.4539903064294757,9de3673c3872340f,07df61779f3114b8,True,07df61779f3114b8,True,0,-0.07124567945563309,1.0602660135421493,6.92066216468811,3.533425807952881,1.2670390991995908,0.33944089232383484,0.6165407684745047,0.0
2681,S5,5,4,3,456,random_and_4,4128.0,-19.95803812268894,4108.041961877311,0.8178462231664418,0.1954628891930198,1,2.160681333057072,cb52e89ea2cea882,fb731286fa2309ac,True,fb731286fa2309ac,True,0,-0.10696579650283565,0.9187726666854866,4.962346315383911,2.57987642288208,0.6458304115847965,0.9302922765733022,1.7415653111120593,0.0
2682,S0,0,5,3,940,random_nibble,4083.0,-22.30990043359128,4060.6900995664087,1.5135654028512895,0.19826946429847989,1,1.0144488330101358,b6812aadf385050a,87b9094320ce74ad,True,87b9094320ce74ad,True,0,0.12355828118145566,0.9083480426203262,4.3033753633499146,2.456190586090088,0.9926930384838655,0.40925672341742697,0.5814101226524979,0.0
2683,S5,5,5,3,12,random_and_4,4128.0,26.926546921537753,4154.926546921538,1.7066270395430931,0.3957987293482103,1,1.7135698769067194,3c25e0ace8c17bff,add103bddcfd6328,True,add103bddcfd6328,True,0,-0.00032106971343022744,0.9374633741951798,5.127112150192261,2.9093894958496094,1.1723644882303959,1.8462847676218717,0.42347697946434504,0.0
2684,S0,0,6,3,508,random_and_4,4083.0,3.701431341406483,4086.7014313414065,3.1651034171957986,0.919212164438207,1,2.8117200754033966,c34883766868a5ab,2506fa20ac732d64,True,2506fa20ac732d64,True,0,0.04010844554176327,0.9722490178304545,5.095102310180664,2.808478593826294,0.93572615185711,2.095516496653968,2.697992588139216,0.0
2685,S5,5,6,3,487,single_bit_flip,4128.0,1.4146781751305548,4129.414678175131,2.0406605668877407,0.8473503856735087,2,4.916080697379059,b004eec13c2dfee7,8f7e5f1fe02c41e9,True,8f7e5f1f102141e9,False,7,0.040268982832974476,1.2059835529684984,7.318384885787964,3.8427648544311523,1.930111460980438,2.1864965267831074,2.87450333220207,0.0
2686,S0,0,7,3,230,random_and_4,4083.0,0.7724113068709668,4083.772411306871,1.7586258019464434,0.7436351879349555,2,2.959224958719436,7abdec3184d1e182,73cf25a65b19f259,True,73cf25a65b19ff59,False,3,0.02451253866830312,0.8593106265168409,4.43077027797699,2.48691725730896,0.7926281577860022,0.28553813049994875,0.45846098659963486,0.0
2687,S5,5,7,3,327,random_and_4,4128.0,4.364749719916764,4132.364749719917,4.091733230269007,0.34945797895583947,1,3.8965686979097387,706b558941d2e674,e75bb1d53866bd83,True,e75bb1d53866bd83,True,0,0.13058007617262382,1.1355087629431246,5.592451572418213,3.3137176036834717,1.4039230775307225,0.3809140135295052,0.5777236733715381,0.0
2688,S0,0,0,0,595,random_and_4,4083.0,-5.753790319978722,4077.2462096800214,1.0078972978294818,0.7308906136736457,1,1.5835787067950085,97eb367d86d75730,81ad12af2a62e6f2,True,81ad12af2a62e6f2,True,0,-0.04396356468567172,1.0116068197045036,5.234745144844055,3.279967784881592,0.626142994347395,0.4736311827868808,0.47928180187379477,0.0
2689,S5,5,0,0,61,random_and_4,4128.0,0.6963026927575653,4128.696302692758,1.5682630367291805,0.7936250233719911,1,3.7230784728234787,dd4c33e87b2e5190,f016d107c7d1612f,True,f016d107c7d1612f,True,0,0.12575922982540685,1.0361177391436782,5.867777109146118,3.3959336280822754,0.9763972222056477,2.25621548732598,2.9462333347401137,0.0
2690,S0,0,1,0,709,random_and_2,4083.0,5.846284886876472,4088.8462848868767,4.2240033457888,0.8696706140692383,1,1.681595211520835,b576f79b9c904057,c14c571bb3c6e7a5,True,c14c571bb3c6e7ae,False,3,0.004726720107027103,0.9655236168460452,5.528170347213745,3.0480101108551025,1.51848019346461,1.1945104239368334,0.48251477370696433,0.0
2691,S5,5,1,0,123,random_and_4,4128.0,-1.085995648386536,4126.914004351614,3.1270866835816626,0.8916573703624024,1,1.9830211986239248,e16429e412813e3d,62716dfcdc3438ce,True,62716dfcdc3538ce,False,1,0.06448107724891333,1.2645367997544616,9.51270318031311,5.868916988372803,1.4547048417028712,1.3638826381025708,1.7615157815222997,0.013513513513513514
2692,S0,0,2,0,248,random_nibble,4083.0,4.114261561905085,4087.114261561905,4.6239894224636195,0.6884188614452849,1,4.698806215002119,aa91a1c25f930a14,41a784fb22176aea,True,41a784fb22176aea,True,0,0.1664197978286727,1.0421032915733797,5.129116773605347,3.0498485565185547,0.8368451965194655,0.6485331045621526,0.6857459967417715,0.0
2693,S5,5,2,0,553,random_and_2,4128.0,8.609558689512312,4136.609558689513,4.328551582770604,0.9488954789492408,1,4.479626273730265,3b6d7aadf1608b8f,3b7346f22bf36ce5,True,3b7346f22bf36ce5,True,0,-0.03723839261392887,1.0226504661403715,5.57989239692688,3.5313973426818848,0.9711995701228826,1.0611182411688451,1.2390269886448646,0.0
2694,S0,0,3,0,413,random_and_4,4083.0,10.371520956509537,4093.3715209565094,1.861901480402964,1.1187752008059335,1,2.3739363830441573,0ff336be6ee00b88,ca76d0f31869e547,True,ca76d0f31869e54c,False,3,0.12108138950409468,1.280463171190476,6.1896631717681885,3.779836416244507,1.191317549709714,0.9243211860061135,5.417519794554742,0.0
2695,S5,5,3,0,265,random_and_4,4128.0,-9.993628699521214,4118.006371300478,2.7201989666302966,0.931234729962813,1,4.62209341196485,b07ae23c61944a85,bb4aba358dc3c63a,True,bb4aba358dc3c60a,False,2,0.04157841599521202,0.8573566380990454,4.510044574737549,2.6800010204315186,0.8227372658200609,1.5568045387205913,0.44551599265720077,0.0
2696,S0,0,4,0,516,single_bit_flip,4083.0,3.782329104542753,4086.782329104543,10.700937000294388,0.8223474004978444,2,5.272109064652097,e155edcff8fb165b,a6612da88ab1a6ef,False,,,-1,0.11255748439463857,0.7716317407664058,6.367772102355957,4.138434410095215,0.39868723208338486,2.7951743595276386,3.503231003911524,0.006756756756756757
2697,S5,5,4,0,758,random_and_4,4128.0,1.7422219895982014,4129.742221989598,6.667628635143758,0.722679051406703,1,6.959667973308056,15e2e6c5640154fe,953b1ac2a7c06633,True,953b1ac2a7c06633,True,0,0.0391902237488712,1.008888762104323,5.176600456237793,2.8942956924438477,0.6658496941283257,0.20510348042766682,0.08140151742188209,0.0
2698,S0,0,5,0,37,random_and_4,4083.0,-1.2236753571917038,4081.7763246428085,15.358322413420112,1.364445047382739,4,6.5937489611714675,9cd35419de5d78f8,0f29b1b8c5af3896,False,,,-1,-3.686576820343632,2.2193547677082477,7.4561169147491455,5.128244400024414,0.5746078864438317,13.833448878225626,19.946792667896936,0.7702702702702703
2699,S5,5,5,0,840,random_and_4,4128.0,-3.1793042445295736,4124.82069575547,13.931053949906813,1.1788093723492592,4,4.010971632825418,e3075b5d9a2de380,d84101d99f86df51,False,,,-1,0.3498642660859922,1.3159182963312703,7.8882787227630615,5.6536946296691895,0.7161470249465023,8.662880663063506,8.241624781741473,0.02702702702702703
2700,S0,0,6,0,869,random_and_4,4083.0,29.021828065004186,4112.021828065004,0.65166910044382,0.21901684799667692,1,2.5557510366962877,ff37b84d824b99a7,f545a27e5df9bc66,True,f545a27e5df9bc66,True,0,0.10949828023109837,1.1453946082922672,6.619884729385376,4.124508857727051,1.4336768666051776,0.9009046141159736,0.4593089743982183,0.006756756756756757
2701,S5,5,6,0,829,random_and_4,4128.0,22.504457308172487,4150.504457308172,1.8195351517591458,0.24947429642023,1,1.511410519142381,9ef3d7e738a3c57a,e2b46596d39d4751,True,e2b46596d39d4751,True,0,-0.004486022561134116,1.2130985753330303,7.4770989418029785,3.8944852352142334,2.542275590363787,1.2372143928675554,1.2627010531769685,0.0
2702,S0,0,7,0,184,random_and_4,4083.0,24.84430555662685,4107.844305556627,1.2031746251142978,0.17000414283096021,1,2.1512737987171437,fd158007bccaceb8,f2eed546b5e6a456,True,f2eed546b5e6a456,True,0,-0.061280576059141674,0.8704306496942205,4.619288444519043,2.3131818771362305,0.5399080018075574,1.2260180998785584,1.9974960945633493,0.0
2703,S5,5,7,0,325,stuck_at_bit,4128.0,19.89430844035884,4147.894308440359,1.604405787006703,0.335616751347561,1,1.8364454842928084,284727488d42f673,5239b7a68feb9e8d,True,5239b7a68fcb9e8d,False,1,0.13705152063473203,1.321791362410901,6.987965822219849,4.1121931076049805,2.417391071752727,2.2484601081467446,1.8321786392772919,0.013513513513513514
2704,S0,0,0,1,486,random_and_4,4083.0,2.579886924253863,4085.579886924254,2.6719560242649423,0.8645540988658555,1,2.4344701906940256,4dc82fcc5ef01a68,879d43d841d82d2b,True,879d43d841d82c2b,False,1,0.07775989941296142,1.065418463257736,5.698778390884399,3.577268600463867,0.7095588089418977,4.034067679367083,4.942383708245885,0.0
2705,S5,5,0,1,85,stuck_at_bit,4128.0,-1.35735986930536,4126.642640130694,3.6920751452285856,0.38686848192133355,1,4.181087385172262,73ccc305079b48af,a1aa5ca1009b7e2c,True,a1aa5ca1009b7e2c,True,0,0.08513660202277458,0.93714060489108,6.271087646484375,4.199374675750732,0.8298421116463783,4.14406237863663,5.260159435555191,0.006756756756756757
2706,S0,0,1,1,387,random_and_4,4083.0,-2.206034979699366,4080.7939650203007,2.8880039665630117,0.8663361793880857,1,2.250389129219097,efcb1ca38590ca3c,fddc2e41eb24f55c,True,fddc2e41eb24fa5c,False,4,-0.005051735319776108,1.0071830944076305,5.604692220687866,3.0259480476379395,0.9538702938034415,0.7159018575592181,0.8895764944118635,0.0
2707,S5,5,1,1,228,random_nibble,4128.0,4.243106965731583,4132.243106965731,3.5818871849256793,0.4794001286721483,1,3.420213043823069,6af2324456e1d79a,8fa68fb870b2807f,True,8fa68fb870b9807f,False,3,0.061328699925562016,1.1523557237247217,6.774758577346802,4.1758928298950195,1.0910544703986456,0.6422430541552325,0.2897446311715798,0.013513513513513514
2708,S0,0,2,1,354,random_and_4,4083.0,-4.803795963759555,4078.1962040362405,4.07995895293402,0.6722109242569929,1,3.708769945122166,e8e6a3f2d307dcd7,0b01447567cc3e8f,True,0b01447567cc0e8f,False,2,0.023618791579596093,1.0783166396517943,5.750239133834839,3.0177533626556396,1.8764608306031794,1.4162959241582025,1.2468360194987498,0.0
2709,S5,5,2,1,11,random_and_4,4128.0,4.213741194694331,4132.213741194694,2.9329994734237084,0.6102074954832251,1,1.9161094931823448,a6483ebf12c869b8,7d0568de2b5f2daa,True,7d0568de2b5a2daa,False,2,0.0033611932303756475,0.8415014817772279,4.379987597465515,2.41249942779541,1.1200274205691505,0.4046592986898816,0.761732691818456,0.0
2710,S0,0,3,1,472,random_and_4,4083.0,-1.1578905885380424,4081.842109411462,1.2368388538237398,0.8409043415394937,2,2.8903463444705655,7a48aecd0fbd0566,bd616de60ef4387e,True,bd616de60ef4397e,False,1,-0.043342774601753904,0.8766751324580707,4.5940165519714355,2.317599058151245,0.5811244111939228,1.2228963010598664,1.2228963010598664,0.0
2711,S5,5,3,1,900,random_and_4,4128.0,0.12043332987425881,4128.120433329875,2.729852656896187,0.6517409409921373,1,1.802370185503966,998fc90621c9b5be,77dbf25b97b3a011,True,77dbf25b97b3a011,True,0,0.18716786983045372,1.1828656468717718,6.739051580429077,4.2576727867126465,0.9536225700109829,0.6749769302329343,0.8215360494831863,0.006756756756756757
2712,S0,0,4,1,475,single_bit_flip,4083.0,-5.227407336796836,4077.7725926632033,0.8928852317064786,0.30656249745517317,1,1.516099070027551,cea4d998f59515b8,450c204d57c9448e,True,450c204d57c9448e,True,0,-0.021600424495674717,1.055740383057518,5.867891788482666,3.267659902572632,1.202346344097942,1.3263152249867207,1.8255669185822065,0.0
2713,S5,5,4,1,373,random_and_4,4128.0,7.402245871297239,4135.402245871297,3.1520248373622635,0.9081407548779119,1,2.132705939807111,bf106fd07dc828ee,4869b501971d86ac,True,4869b501971d86ac,True,0,-0.18649161463553035,0.9906425376301053,4.885308265686035,2.7899839878082275,0.7612336290719636,0.8907358275716235,1.649493722079284,0.0
2714,S0,0,5,1,736,single_bit_flip,4083.0,11.724907538419473,4094.7249075384193,2.531985136799866,0.8043618691306618,2,3.536169502710322,c5c29662e334afa5,efed6eadfb5da3c0,True,efed6eadfb5da3ca,False,2,0.04349784120741124,0.9876778700725652,5.094228267669678,2.785780191421509,1.0836740532404934,1.657931948623875,1.052869464287652,0.0
2715,S5,5,5,1,628,single_bit_flip,4128.0,-11.851817637761501,4116.148182362239,1.0693617619147515,1.0041084200525827,2,4.112725322638521,b03dc03ddaf3f659,e34306a89b8f6acb,True,e34306a89a8f6acb,False,1,0.02946929496436103,1.181533205570986,7.82979941368103,4.153692722320557,1.0872799615282924,1.334607695286669,2.9651414542432852,0.006756756756756757
2716,S0,0,6,1,109,random_and_4,4083.0,2.522800184635799,4085.522800184636,12.773796771031535,1.0360225030812922,1,8.164705071537536,5c98db8453f8b674,6853885bda06a222,True,6853885bdc06a122,False,4,0.2246168015864552,1.0105296901803968,4.770514965057373,3.1172218322753906,0.8670864990305884,3.9472316824095044,4.599754948957865,0.0
2717,S5,5,6,1,945,random_and_4,4128.0,-3.1186523358384477,4124.881347664162,8.628903636591899,0.7470967013577414,3,4.090219090768792,f0b5cc9e3adebc7d,79a9dbbbfe922265,False,,,-1,0.18667835209713746,0.909923019536395,4.699548602104187,2.8925249576568604,1.4439410591454755,2.0393698494433994,2.120023680595888,0.0
2718,S0,0,7,1,372,random_and_4,4083.0,6.477160846688884,4089.477160846689,16.716298249901094,1.3190005581593023,4,4.396155583012888,adefea7cd32b10bf,c1b8ebe93a1f5963,False,,,-1,0.37765546669755634,1.0683022576569912,5.891438961029053,4.0456695556640625,0.27704215366279156,4.905402140882732,6.053032659262432,0.006756756756756757
2719,S5,5,7,1,406,random_and_4,4128.0,2.024490911723321,4130.024490911724,13.13830544440773,1.4212556307909716,3,6.493829501968559,ddbe8a02e9d4a594,cac673bd5be34533,False,,,-1,2.415745899952772,2.3772093496194486,6.998369455337524,5.123205661773682,0.6142780949320946,8.439357359959784,19.405019641369332,0.4391891891891892
2720,S0,0,0,2,899,random_and_2,4083.0,28.082897318228635,4111.082897318229,1.8385452407030474,0.15377988257419317,1,2.6904934134533933,2135d9032232bff6,c26b9312aeceff7a,True,c26b9312aeceff7a,True,0,0.14325972175779375,0.9697487617004791,5.241847515106201,3.100724935531616,0.8907911192954622,0.3994287480885237,3.1860167499311793,0.0
2721,S5,5,0,2,647,single_bit_flip,4128.0,27.4821744281738,4155.4821744281735,1.0561088251294906,0.08244356047560199,1,2.2709199368186677,307c16cd816c2c7b,d62341fc59cf98bd,True,d62341fc59cf98bd,True,0,0.1683136048644932,1.1429176612750078,6.080462217330933,3.943838119506836,0.8898736933361251,2.0466055167854598,0.4937190450983564,0.0
2722,S0,0,1,2,716,random_and_4,4083.0,-18.907936523565954,4064.092063476434,1.136929643504598,0.4171680218980381,1,2.3632119369930082,789ca67e64b2c19b,8eae47545890fa30,True,8eae47545890fa30,True,0,0.18682711263269036,0.9805485873301452,5.311619520187378,3.2507078647613525,1.0423031797116906,0.616482569199151,0.5809132096998216,0.0
2723,S5,5,1,2,122,single_bit_flip,4128.0,-28.77814161749548,4099.221858382504,0.7500103984975693,0.08256278245616452,1,2.7475563189460788,cc1e2394a36824a0,b361dc406a22c460,True,b361dc406a22c460,True,0,-0.014110175697636363,1.0193215819344381,4.931974649429321,2.4895200729370117,1.0955005053592344,1.4847027361993477,1.8142927196823857,0.0
2724,S0,0,2,2,682,random_and_4,4083.0,-3.2999664109623357,4079.7000335890375,3.757899131271626,0.7671555919480212,2,4.083898943444407,92f7b102a13153e8,72d0b3f3201b6bdd,True,72d0b3f3201b6bdd,True,0,0.1951453774601907,1.0410714455512058,5.434794902801514,3.371518850326538,0.7218608783939079,0.6270517974333178,0.5351515665398904,0.0
2725,S5,5,2,2,137,random_and_4,4128.0,5.1996082550155815,4133.199608255016,1.6991455663991957,0.7801134273190465,2,2.2141408795549973,492b184ffcb62304,ba227daa974aa2ab,True,ba227daa274aa2ab,False,3,0.02139059034910846,1.0437141291125278,5.257617235183716,2.9007046222686768,1.1682072137593522,1.03443202404397,1.8612024932517044,0.0
2726,S0,0,3,2,715,random_and_4,4083.0,4.497711472134668,4087.4977114721346,3.643154214377587,0.781729226403052,1,4.882654627964772,d8cfc3aaddd32c0f,530f82100c4624e1,True,530f82100c4624e1,True,0,0.12560475890829884,0.9695458946187989,4.888446807861328,2.4814465045928955,1.1145914715640266,0.7094201625654549,0.5562189081041709,0.0
2727,S5,5,3,2,288,random_and_4,4128.0,0.11022030901523294,4128.110220309015,4.292918156796523,0.8320940390940466,1,2.1450245689585077,06ddab4a6033d5a9,f88cd3835162a993,True,f88cd3835168a993,False,2,-0.10938894544253,1.1008642772294703,5.455428123474121,2.7684948444366455,1.5124357415600207,2.284028670357886,2.907992552237374,0.0
2728,S0,0,4,2,483,single_bit_flip,4083.0,4.4138871191940225,4087.413887119194,1.0691843432564423,0.9776653695715312,2,4.5740224559632985,e22b6a845a5f6bd5,5fe870fff8838604,True,5fe870fff8838006,False,3,0.011543515213840717,0.9487441612213368,4.722321271896362,2.4665279388427734,0.8020102213318623,0.4207327948261208,0.5952797684299582,0.0
2729,S5,5,4,2,993,random_and_4,4128.0,2.0019829669537543,4130.001982966954,2.2106604684717794,0.4397212171446756,2,4.603535424748321,bd35dd2f43c07708,55313c2d16d2af8e,True,55313c2d16d2af8e,True,0,0.22370971469177134,1.1400055579495045,5.359331846237183,3.1290576457977295,0.6981158796245026,2.781739599399924,2.072028066188271,0.0
2730,S0,0,5,2,546,random_and_4,4083.0,-2.3672820175484333,4080.6327179824516,1.025613265758734,0.34668145368890174,2,1.646943189555778,233277dc3f9e78c9,8460abf6bc92b2a8,True,8460abf6bc92b0a8,False,1,-0.006034341543233274,1.095050427510072,6.169254779815674,3.86824107170105,0.802749677459258,2.2195134119749333,2.2096509801852604,0.0
2731,S5,5,5,2,615,random_and_4,4128.0,-4.675802383599528,4123.324197616401,3.3551398494010094,0.463830068169582,1,3.692574181445453,361eac89353e4b11,81304dfa1e149a17,True,81304dfa17149a17,False,2,0.13933266329302177,1.0604477792412539,5.207571268081665,3.1815176010131836,0.8851228127702455,0.7231694003095966,0.42828031321198945,0.0
